m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_eT
161.994976	70.308550	0.027566	0.378956	1.179708	158.366842	57.963189	2.602321	2.395662	2.944512	133.906321
121.827615	33.530073	0.523021	1.821343	1.845625	166.147366	48.584654	2.147781	2.638751	0.652298	290.803609
421.567995	317.729814	2.606473	1.424779	0.269963	168.300991	32.411013	2.351594	0.170468	0.932241	242.625716
251.744881	92.839387	2.321506	2.008812	1.214004	195.891935	87.833949	2.280516	0.341851	0.762556	153.233359
183.672742	132.058921	1.745461	2.204707	2.379633	150.151676	89.579811	0.047479	2.265260	1.604466	129.257198
185.272012	45.368377	2.950478	0.174568	1.096204	160.600140	59.182603	1.012790	1.698380	2.445812	95.711221
310.569535	161.427161	1.531840	2.994098	2.513153	140.085266	52.047422	2.974091	1.820488	1.123100	296.236549
124.227337	79.801533	1.951195	3.068522	1.950772	166.080806	70.298192	3.053439	0.960471	0.778899	359.051137
203.499963	155.651697	3.102781	2.161220	2.101397	103.290580	42.246027	0.277094	2.076845	1.706409	263.915668
193.146077	148.183029	1.607562	3.113140	2.622886	122.565324	86.277033	1.768946	0.941521	2.518555	320.080268
182.489371	62.052142	0.319823	2.595301	2.597075	170.221342	52.889169	3.069980	0.403089	1.743154	185.200649
264.932500	231.728464	1.650297	2.272816	2.298922	190.089457	101.199349	2.074721	1.244962	0.424121	244.240987
156.301275	65.806752	0.460495	2.311772	1.213225	202.124496	106.850933	2.633952	2.974039	1.154716	368.420485
184.192539	51.977250	3.129362	0.107822	1.454729	154.410387	66.683077	2.051046	1.084598	2.810700	163.550447
217.096174	95.212445	0.648290	1.986558	3.000815	218.543889	153.194881	0.984479	1.895751	2.622111	298.484975
264.766319	196.347861	1.964176	1.320062	0.094309	171.294615	109.871242	2.368416	0.388126	2.855080	120.235819
171.781321	77.323531	1.952047	1.843121	1.267147	72.726120	25.482629	1.351064	2.574571	3.128764	229.684902
174.822033	80.638293	1.085481	1.643094	2.722404	111.604835	41.226769	1.776601	2.112442	2.934282	132.217566
365.323158	288.057648	2.660240	2.653639	1.805537	260.602639	90.974822	1.759927	0.609696	2.565133	132.261711
135.871075	54.567248	0.629114	2.867719	2.863483	124.039493	42.591070	0.341654	1.355183	2.316391	225.676908
222.467283	171.849622	0.699368	2.944876	2.507801	101.316573	62.899080	0.185332	1.788554	1.701409	140.037724
150.048474	79.249549	1.137719	1.794117	2.461178	249.810701	64.152080	0.493985	2.575059	1.484854	130.381809
168.674984	87.420075	2.868908	1.821021	0.885586	271.008762	94.280377	0.009030	2.062300	1.995058	86.359725
151.808480	51.815474	0.811568	2.875907	2.914855	83.617006	35.330638	0.475135	2.325103	1.654803	189.632975
173.946861	73.287263	2.907947	1.887100	0.570507	138.074346	31.547171	2.856959	1.091897	1.893633	223.867135
140.572795	88.207303	2.333235	2.039347	2.856865	231.961991	129.995464	0.815318	0.991518	1.500059	134.298703
539.464789	139.755613	2.919174	2.965636	1.728305	134.047121	52.383952	1.248726	1.204593	0.466090	828.131406
500.662677	336.803105	2.804841	2.005783	2.714803	119.670492	67.082963	1.654875	0.120746	1.003119	160.086749
214.416991	139.382703	2.468007	0.664331	1.825617	178.151634	66.650657	1.732412	2.346055	0.976432	261.435652
164.148647	67.263612	1.831275	1.948652	1.876439	179.866959	31.757492	2.729886	0.253179	0.225467	105.454691
565.439062	518.332590	2.991569	2.895548	2.256841	152.063976	115.380364	2.193009	1.319937	2.550146	935.994558
152.973293	99.493972	2.616628	3.022270	1.768109	69.334207	53.526197	0.040103	0.597890	1.534423	290.164193
317.080844	50.049181	1.905819	0.199606	1.626850	93.779034	42.987125	2.757343	2.198592	2.624804	256.785464
260.748894	222.878805	0.028212	0.985357	0.763924	105.742523	57.662006	2.528578	2.986835	2.803213	73.436236
176.828181	81.741675	2.350787	2.636673	0.230413	183.915299	69.353125	2.637741	0.923137	0.578719	358.424564
169.683225	50.759894	2.639247	2.387888	2.161972	153.761967	76.357867	1.131792	1.007730	2.518729	305.481702
191.543428	92.971715	3.035585	2.335946	2.141993	64.756469	18.244547	0.110906	0.381155	0.976244	378.963939
179.064864	72.116966	1.291120	3.095465	1.866742	125.207917	61.172017	2.617677	1.370513	2.319514	272.863280
163.007397	54.756642	3.039967	2.095423	2.015767	129.886758	72.878456	0.929957	1.497432	0.224103	228.768252
219.318136	38.529000	1.606255	2.293467	1.315808	135.471451	37.052320	2.978179	0.544416	1.972920	216.405722
201.143367	170.133911	2.838277	0.993157	1.801123	269.261097	108.203522	2.132855	0.756521	0.706743	15.499070
79.656807	19.795669	1.722533	2.730795	2.365318	135.769871	19.361992	2.783033	0.806659	0.181468	164.738088
251.910860	193.338599	0.195136	2.877609	2.951657	101.690804	50.189747	0.737637	1.962526	3.092707	382.781154
177.758678	80.929520	2.247297	2.823795	2.925548	171.395442	70.796761	2.408113	0.454416	1.638919	496.560710
323.925322	187.511358	1.787168	0.993577	0.411328	235.673229	151.185171	0.173106	2.870051	2.237616	93.300713
278.679547	158.906195	1.158594	1.134661	2.113909	136.400369	58.419985	1.993176	0.329778	1.593362	96.963605
145.316927	64.191347	0.961377	1.464198	0.588492	168.681462	61.925301	2.220263	2.473357	1.764336	79.680050
168.557716	142.949919	1.697026	2.162694	2.795410	247.139509	56.607903	2.688985	0.479474	1.905068	594.289530
272.374507	56.703331	2.288993	2.643509	1.985040	176.105043	48.196808	0.658464	1.875302	2.771682	376.268907
164.182872	80.043186	2.982267	1.684272	2.322297	176.831450	109.268004	2.088675	2.708429	0.076636	313.874292
157.586453	63.411340	2.001932	2.889374	2.691990	176.474175	66.733185	2.719588	0.983391	0.986176	467.157978
175.961130	22.625819	3.067184	1.004711	0.724363	148.958556	53.343918	1.389647	1.835190	3.029647	183.351792
140.845312	71.422017	1.950589	2.449443	3.111239	384.799168	190.861521	2.636046	0.521223	0.003629	451.293780
305.684504	137.680489	2.487610	1.115445	1.182257	63.842311	14.172238	1.054095	2.067874	2.028999	28.128582
234.670239	140.749368	2.832070	1.206638	0.977851	128.532218	71.533377	1.956736	0.377784	0.997436	183.607442
159.515115	56.614410	0.941461	2.906951	2.665861	151.574899	82.760320	2.077935	1.408096	2.690617	200.031689
156.530760	70.372003	2.457141	2.875631	2.365086	97.571955	73.109805	1.529037	3.043023	1.295959	347.724175
165.683056	91.902251	1.099513	1.821744	3.032821	156.607971	94.489346	3.090280	0.000383	0.427143	130.984900
206.563596	109.355526	2.084539	2.739223	3.053136	171.716150	65.003061	0.818285	1.234766	1.245747	207.810756
638.373212	540.232867	0.238383	2.736302	2.245610	118.206289	43.686878	2.581654	1.728312	2.507296	337.066681
184.489439	100.293646	2.662702	3.009075	3.017146	287.295670	263.760194	2.755710	0.637414	1.018371	438.361912
838.707654	682.813216	1.804515	0.949778	1.103812	249.012453	74.383826	2.769935	1.035106	0.403673	299.145693
147.631947	55.589444	1.007032	1.170716	1.078174	164.822376	76.313994	2.891293	2.572712	2.029317	397.791976
122.621124	37.530953	1.170408	1.041382	1.801373	176.799419	85.295041	3.077538	2.212281	1.334698	35.237488
276.049771	41.469915	0.425176	2.472766	3.004162	186.915825	54.971145	2.060829	2.706368	1.773600	295.328752
146.360650	36.558797	1.008201	3.131019	2.276795	148.783513	60.085108	3.097325	0.328282	0.702187	38.076889
241.463296	83.566479	2.988634	0.530270	1.030330	145.805964	69.839329	2.769711	1.022413	1.991318	100.618494
307.367368	242.482271	2.766758	2.777474	2.403750	165.964892	75.882654	0.850795	0.361867	0.630836	143.564640
163.817129	70.178517	0.039060	0.579494	1.522967	143.040840	34.946435	3.126371	2.190611	0.965391	114.600132
246.333098	140.068277	2.203573	0.743349	0.184283	113.815225	43.103924	2.512663	3.063794	1.279059	206.251265
233.506729	192.861747	1.100630	1.888571	2.560004	146.015118	47.672144	1.109011	1.717245	2.810195	169.130178
190.702386	85.101536	0.531259	3.065221	2.158333	131.471775	34.435497	2.956404	2.217324	2.723738	126.575831
173.725701	105.786162	3.110560	2.370918	2.653692	173.646715	51.594309	1.303497	0.295632	1.446204	386.171944
305.069340	243.638760	2.425190	2.481518	1.913162	237.745564	88.425274	0.095787	2.253300	2.412019	81.303555
181.618372	89.024786	0.306283	2.124897	3.044301	141.724140	74.440998	3.132763	1.762960	2.882949	284.013792
273.878734	221.169136	2.594900	3.110025	1.978462	134.707329	60.862759	1.563286	0.906549	0.148927	251.998758
174.352337	150.163544	2.356591	2.125344	1.384027	159.374758	86.936098	1.255253	0.668973	2.008543	241.040596
273.735264	55.870638	3.127548	0.942641	1.509111	150.271460	43.644713	2.254099	1.881199	2.781100	200.329397
145.509879	113.981967	2.157783	1.246712	2.805344	99.061035	14.246754	1.062343	0.141742	1.161605	24.555626
192.164434	101.107640	2.319831	3.114187	2.761931	186.740510	39.848415	2.592050	1.235138	0.774343	481.711539
132.534540	80.267107	0.363367	1.512139	2.026126	134.629374	26.281764	2.358533	2.682269	2.082573	346.503353
367.923185	345.498395	1.673459	2.952728	2.278327	105.057553	61.789583	0.728535	3.072168	2.246435	269.730678
137.151531	61.434376	2.879488	1.331653	2.222167	168.978577	76.478248	2.216242	0.632587	1.309858	112.265942
128.178289	78.678157	0.620619	0.954539	0.190209	135.370386	72.235587	2.916813	2.757345	2.262175	239.916734
419.577605	348.329116	1.072025	2.006228	0.970009	244.431674	74.239486	2.230767	1.516646	1.506287	304.555062
173.964352	95.982376	2.864445	2.680481	2.263264	120.347120	41.915198	0.199226	1.040803	1.182913	400.621868
302.228766	274.648947	1.178467	2.061440	3.111129	149.793355	28.111875	1.077219	2.956780	2.212130	390.205597
202.814072	137.257521	2.745996	1.994458	3.068887	158.103553	33.115584	0.790441	3.020870	0.280222	288.598079
292.641409	190.017781	2.047975	3.041574	1.670982	155.583443	75.267950	0.319126	0.830079	1.191996	271.515612
110.399792	69.406954	1.118514	2.012545	2.792364	163.355084	47.141691	2.109654	2.057102	0.870813	373.093457
398.144323	364.540390	1.945900	2.104943	2.639392	168.233949	78.784788	0.831113	1.826477	0.831787	289.574663
166.891999	67.034268	2.030585	2.057267	2.229747	175.586539	64.098997	1.127138	1.124261	0.694801	11.488023
187.228592	117.673994	0.019654	3.003936	2.289816	135.038827	62.889296	0.600124	1.233752	0.207813	335.958169
158.678096	64.040100	2.373281	1.354968	2.144990	164.505654	36.762972	2.739778	1.471540	1.174719	132.052933
172.812547	47.585757	1.051970	2.523049	2.588503	102.637680	36.408496	1.988797	1.248372	0.059958	138.437553
673.378581	622.526538	1.838028	2.563825	3.085809	195.280474	129.449059	0.472988	2.443403	0.850093	148.489802
130.764604	74.887875	2.866013	2.525757	2.677268	59.298710	43.463336	0.884661	0.168605	1.442954	287.649423
333.314571	234.437024	2.879103	1.300588	1.593498	147.937456	73.386739	1.396973	2.854178	2.259949	132.667500
141.757333	74.823824	2.578436	2.241161	1.409690	200.833831	119.450519	1.992091	1.185232	2.006547	227.044418
203.549965	114.428861	0.552525	3.055717	2.673029	110.310175	70.147069	1.137767	0.725102	0.040554	263.057512
185.509933	87.612735	1.451666	3.132799	1.859118	107.226976	46.755532	2.634591	0.267905	2.999349	142.185957
156.396700	85.754929	1.438530	2.382117	2.114975	110.963090	29.152474	1.382558	2.591350	2.013608	236.128375
153.394372	74.860949	2.940712	2.574995	0.847059	99.765299	10.576965	2.614545	1.751451	1.086465	297.907915
148.622496	108.173408	1.042902	2.816230	2.346316	318.949168	278.133028	1.126507	2.858267	1.306808	296.050021
427.428826	167.666012	2.874373	1.939100	2.089309	210.757094	88.747415	2.527136	0.090412	1.994432	339.832978
485.642236	157.359678	1.984271	1.958633	0.218736	250.956306	128.731460	1.332992	2.541421	0.627068	342.510664
176.906534	72.482239	0.867670	0.894085	1.371115	209.901298	53.782734	3.001210	2.881194	1.916835	295.271269
176.778285	67.085273	2.591059	1.099829	1.116853	151.779533	80.812558	0.153095	2.442682	2.458247	78.422387
184.647026	75.128712	3.007204	2.185737	2.017676	156.499664	100.553680	1.202716	1.756939	0.011834	299.501656
110.930127	70.480306	2.734315	2.819802	2.558665	95.666334	73.162396	2.258382	3.053236	2.747008	231.906040
264.129815	58.432813	0.436484	1.932526	1.898520	155.791492	66.495609	2.849017	2.837879	1.282636	398.380824
159.885832	80.258612	2.700192	2.209473	2.928967	138.313894	120.804377	2.038530	0.483098	1.373284	207.074362
192.491715	82.006362	2.269631	3.022187	2.286748	200.320015	117.804757	2.566926	1.590883	0.153442	252.593150
144.581363	115.980484	2.228912	1.586232	0.111621	125.747453	72.186967	1.575501	2.756300	2.665659	96.797010
215.965705	133.804789	2.486091	2.431317	2.290642	318.977552	116.415163	0.615285	0.376504	0.339023	204.944212
176.083867	102.993574	2.092475	1.389288	1.907035	245.686774	92.139479	3.086893	0.366233	2.506578	437.986055
430.163849	240.688020	2.921349	2.938167	3.086500	169.938532	40.183429	1.593786	1.551162	2.042520	547.946143
184.595912	85.321052	2.205088	1.547631	2.627695	135.073582	27.214175	1.046495	1.003166	1.937243	140.123571
260.440942	53.677231	3.068537	1.795996	1.219429	227.562609	111.505519	1.486385	0.943567	2.405933	173.841777
169.397547	96.634882	2.191482	2.661621	1.645905	153.928511	82.128315	1.578009	0.329603	1.681355	182.460897
142.355144	29.268488	3.025491	0.919726	0.819246	75.731576	39.177289	2.765519	1.145893	2.556765	219.242143
179.543059	101.342264	1.544545	2.746436	2.544321	188.828811	23.077891	3.056986	0.225691	0.432414	368.331425
392.543017	246.909222	2.623210	3.020898	2.916633	187.727182	77.320449	1.126497	0.472578	1.330698	631.957791
242.759013	98.065331	3.042676	1.335073	1.711538	222.597505	126.614399	2.676765	1.822454	0.091765	170.775726
338.349108	65.494903	2.645147	1.384051	0.752628	236.147879	74.703069	1.178063	2.834202	2.802903	244.644225
180.699664	57.739685	0.668098	2.894324	3.086768	264.077113	190.878086	1.539977	1.737691	0.367245	189.945232
190.333079	50.338020	2.625138	1.939812	1.559250	76.989973	17.959617	1.874227	2.959122	2.088411	313.632358
163.416498	72.723793	1.782721	3.075964	2.408851	186.234088	66.484852	0.395325	1.955394	2.815362	220.915586
204.968328	68.294874	2.267666	1.470915	1.617796	53.436493	34.773974	1.817479	2.961596	0.219239	203.597319
277.321479	86.478995	2.657908	0.183084	0.449434	169.691314	48.023190	2.390120	2.851396	2.632874	91.700707
155.626284	67.753993	1.169735	2.445411	2.258577	211.799033	160.785293	0.477876	1.906533	0.157995	250.205854
229.976559	190.113034	1.663031	2.675368	3.051476	245.479681	127.142884	0.140321	1.568052	2.548968	204.420717
164.086563	92.466532	2.265174	2.800181	1.935108	83.681489	34.609848	3.006402	0.417528	1.305941	227.362540
170.725960	75.278275	2.557669	2.967720	2.195872	117.122409	61.990422	1.778602	0.251950	0.834785	149.489490
267.015369	80.330676	1.128592	2.985693	2.377437	315.219349	143.929318	0.584264	2.382143	2.977790	277.381458
310.756570	254.247107	3.037927	2.712726	2.947782	159.648500	76.541997	1.322255	0.606342	2.083181	564.787715
142.127558	81.308278	2.633862	2.702498	1.823635	179.784394	69.721802	3.113697	0.410896	1.903362	226.302276
430.613870	392.839273	2.591022	2.014193	1.925433	134.805014	73.631602	1.721010	2.357086	1.286465	213.591821
371.161157	277.745670	0.875089	2.841731	2.504353	200.966315	109.891067	1.241689	0.161307	0.457633	291.456219
119.298005	80.194154	2.169085	2.785669	2.425017	91.816026	40.840712	2.627647	1.914276	0.433412	290.849459
137.496046	13.722405	2.120040	0.029927	0.150874	66.068342	6.808002	2.764507	3.042083	2.584090	192.304630
169.210879	71.541039	2.342657	2.716584	2.262404	155.906360	67.920752	2.454688	1.683689	0.530526	420.460068
181.238912	110.528145	0.962610	1.996067	2.589056	250.723420	145.135205	1.669575	1.545367	1.937630	71.401562
139.028037	68.521765	0.905449	1.757155	2.511904	137.166450	71.469077	1.206208	2.184061	2.758837	175.685129
593.707699	447.796669	0.857975	3.099304	1.425244	359.829906	89.159036	2.068333	0.614659	0.466096	409.712191
197.786621	119.289515	2.495580	2.652374	3.066187	201.789104	34.656056	2.253326	0.740142	0.244598	209.648209
170.241204	61.942056	2.928779	1.655037	1.815795	104.918020	43.667169	2.952117	0.662766	2.380525	174.177032
122.141793	52.645258	2.576041	1.867374	1.037396	122.552820	80.621447	2.664653	0.146020	1.701139	76.840033
167.033872	81.960641	3.013918	2.416434	1.428723	168.274792	53.116538	3.119628	1.536846	2.210115	295.424733
197.529118	116.335934	2.988551	2.924727	2.839537	219.419438	56.415155	0.442307	2.270766	1.865919	493.494026
155.492458	58.738298	2.732375	2.488147	2.567260	121.527150	57.324668	3.065059	1.211298	1.179450	445.453089
193.250247	15.532569	3.020590	2.282565	2.770245	173.677537	80.523101	0.700805	0.226594	0.543663	199.744960
235.950918	125.336424	2.459501	2.293846	1.457975	220.751109	111.404151	0.577488	1.937726	0.409445	178.838187
178.516936	123.847618	0.498864	2.243080	2.467445	103.174668	74.080218	0.558291	1.818104	0.145093	163.362898
182.323069	104.986267	0.018098	3.055387	2.112091	214.081855	121.385827	2.297173	0.964342	1.093448	143.747460
479.847273	372.646645	3.109053	0.139235	1.203060	97.610123	46.042314	2.614877	2.892108	2.511790	84.634417
374.893258	192.865446	1.847771	2.428647	2.842038	210.660920	124.209166	1.327079	0.866246	1.873846	214.437847
381.244364	283.844488	2.935382	1.801438	2.538989	258.169695	226.393447	3.094770	2.324041	2.196285	298.270093
317.177545	188.643285	0.007129	3.055434	1.577777	177.131377	102.814169	1.456468	0.596716	2.208945	0.928163
267.076151	159.436380	0.719680	2.559044	2.393369	137.560169	22.026704	2.627073	0.903849	1.357912	108.548396
152.315271	49.496044	3.014938	3.101193	2.831986	110.989584	63.874274	2.023488	1.163704	2.017239	346.537848
115.720061	11.806028	2.278709	1.397868	1.270808	130.730021	36.473191	2.740874	1.430133	0.477522	259.128291
177.802755	70.795800	0.701182	3.072525	2.155207	155.264972	70.716116	1.679314	1.908454	2.588068	232.856676
225.270878	83.912221	2.075384	1.490887	2.325580	127.744012	63.987354	0.804614	1.569972	1.843568	104.908466
478.566284	83.897067	1.559782	1.650194	1.657243	173.893641	36.326677	2.289291	2.302271	3.047481	447.202691
192.260051	82.526565	1.483255	2.492622	2.559640	137.016669	85.831103	2.945214	0.283287	2.487263	167.791154
719.542512	695.266852	3.137575	2.862026	1.728180	176.382772	52.589212	1.538498	1.244391	2.401128	856.820909
600.001633	135.822918	0.855452	2.199044	0.841785	287.657604	34.901587	2.906288	0.650975	0.187533	153.460653
423.418115	400.255989	1.836247	2.684068	2.013459	119.602672	94.450345	1.196292	0.343921	1.964192	132.466101
171.138045	81.572777	1.487746	2.767398	2.466613	157.890089	73.850108	0.709303	1.830753	2.297357	125.460665
164.621392	28.761174	2.933917	2.665707	2.404514	169.119647	92.950853	2.793844	0.404347	1.521648	457.293108
112.023306	52.381630	3.124548	2.479067	2.711342	99.601647	76.785059	0.691088	0.401881	1.751320	251.089596
185.175940	59.466617	0.631691	2.965014	2.911695	162.220447	122.340243	2.720467	0.053808	1.516014	146.292309
136.893288	92.841116	1.061854	1.727122	2.741759	212.158030	68.190827	2.350621	2.591076	0.193561	250.035554
245.927556	173.358096	0.696505	0.770319	1.259470	174.620297	38.337855	3.100880	2.125227	2.948617	271.046050
171.703579	121.969029	3.071993	2.518016	2.532830	116.410670	69.689580	1.864267	0.965821	0.058151	407.193812
334.847823	184.815391	1.524517	1.373325	2.256124	645.082490	363.318744	2.004551	1.107913	3.120775	89.923027
153.171298	51.053372	0.521865	2.044318	3.103719	90.168860	75.956547	0.957781	1.495049	2.485388	113.227748
143.163254	65.407044	1.886811	2.714331	1.780712	91.507306	40.407814	0.910754	1.380479	0.807629	110.200708
186.167744	44.298955	3.009705	1.776911	0.629349	83.155873	59.582794	2.556605	2.022866	0.828361	291.219927
226.909954	83.064511	2.538959	1.982368	1.117320	179.560864	59.818888	3.050461	1.506291	1.558578	295.267670
154.967907	24.477782	2.355321	2.573482	3.015217	134.304353	81.543785	1.478176	2.453904	1.289063	285.598555
183.532366	72.362380	2.037507	0.500665	0.553303	212.684348	77.545475	2.927329	2.815668	2.033236	188.713488
188.724928	108.485391	0.823283	0.303375	1.983594	125.088152	56.240239	3.123638	2.524278	2.725581	242.859255
198.615213	50.434160	2.056931	2.384272	3.085324	148.503918	112.029564	1.345116	0.112306	2.662556	310.062308
173.793873	92.648715	3.062982	3.022808	2.737323	131.450736	60.162038	0.079103	0.217197	0.656534	340.420656
584.872641	493.728792	1.174725	3.043747	3.001264	102.051319	57.743100	0.481083	0.115994	0.489338	194.497892
166.955627	74.511237	2.566782	3.006003	2.466244	212.041052	102.900870	0.107317	0.784949	2.399883	170.807240
155.311814	66.408105	1.941667	0.399418	0.991601	137.594108	42.196160	1.335358	2.780967	3.027027	30.669292
160.893874	96.140240	2.083786	2.777476	2.994619	367.456032	29.568711	0.134305	1.712602	2.098414	160.369470
151.411937	82.457653	1.813997	2.710655	2.638380	144.877257	66.307695	2.134189	0.585080	0.897967	213.290668
283.418344	89.554931	1.032900	1.380535	0.648079	548.053779	436.041008	2.603961	1.892530	1.890016	101.061150
527.935082	408.070084	1.231107	2.009223	3.061923	182.750336	87.217685	0.209926	1.092493	2.056150	40.581276
181.471984	87.880779	3.098229	2.860062	2.716633	166.937655	57.055665	0.655813	0.281523	1.174811	181.947789
165.818670	53.710210	0.978841	1.089808	2.082644	212.612618	78.543381	3.130491	2.203377	2.587587	167.590922
85.952715	22.624171	0.281408	0.873328	0.376974	145.987189	74.399759	2.489868	2.921701	1.162405	105.372118
179.305370	71.180028	0.935965	2.127226	2.356693	155.450833	23.093399	0.829736	2.709029	2.473192	259.116501
196.854483	67.862224	0.598974	2.801075	2.357155	90.827718	65.891873	0.800940	2.895349	2.782531	259.770939
220.754265	38.184153	2.463353	1.957139	1.497263	88.434537	67.747597	1.957521	0.518355	0.983634	281.219186
137.940539	82.783634	1.140473	2.709962	2.488846	156.763512	81.479951	0.647072	2.218693	1.744106	190.476146
182.794210	93.157373	2.189246	0.406575	0.396113	130.846033	57.785860	1.549901	1.951388	2.571380	104.211795
744.534784	547.166108	0.869063	2.968149	1.806550	149.813472	37.439997	1.002953	0.293493	0.059277	690.089941
162.472300	37.983555	0.034201	2.511255	2.029089	132.619185	14.869235	2.610645	0.930378	1.107781	143.979952
147.534345	24.362864	2.533219	2.471910	2.749372	250.617901	68.363666	1.402439	1.731543	0.767848	206.350645
79.792743	66.027910	1.870702	2.429429	2.688761	519.082071	27.038020	2.483234	0.170293	0.649799	452.350416
186.326409	111.982235	1.383511	2.909642	1.785437	195.737798	63.589588	2.069081	0.884339	0.059350	266.648755
467.636046	380.911770	1.031236	2.874984	2.585509	515.183279	143.839101	0.273408	2.229843	2.485042	479.933986
217.914693	140.585629	1.338892	1.775787	2.821921	330.657327	204.658547	2.823999	2.030458	2.801178	292.014309
170.403573	58.351670	1.050426	2.557339	2.577512	254.135386	180.275239	0.746522	1.952515	2.357203	202.415719
150.488592	61.973219	1.108766	3.073587	2.708373	133.207076	37.831155	0.371735	1.061661	0.530240	47.778858
352.346619	272.257696	2.244155	1.399533	0.722193	109.032534	74.615437	1.889218	2.509190	2.110196	199.544722
173.312793	69.743024	2.721645	2.654963	3.097762	164.116007	69.664298	0.151297	1.086253	1.061758	366.848937
163.915036	26.929951	2.898465	2.980539	2.633579	76.438317	15.523711	2.197742	1.136946	1.826562	212.542694
225.111734	36.455679	2.943327	1.633742	1.886951	118.915267	64.049442	2.577950	2.877678	1.100194	508.274868
178.207687	70.080588	2.385825	3.030884	2.085729	151.302068	56.236150	1.829640	1.767979	0.209952	412.408100
288.844676	146.176646	0.562584	2.287203	2.324713	143.306362	70.496289	1.642533	2.283141	2.977543	325.211096
173.044429	64.747391	3.026082	0.464304	0.561137	127.648524	43.783923	1.989426	2.436468	0.602142	139.899689
143.266048	68.922471	2.402394	2.615478	1.529518	140.185808	40.664977	2.538557	0.787808	2.043999	274.938737
174.074956	85.853100	2.624892	1.813727	0.768145	161.316717	74.169212	2.685065	2.391563	1.278531	180.620642
188.821583	67.350637	2.550722	3.136356	2.866998	161.847915	114.467590	0.266239	0.940447	1.275927	418.125457
180.649225	100.421437	0.864039	3.036893	2.704306	206.247062	88.239689	2.673294	1.959156	1.051165	250.934891
154.056036	84.576162	1.090359	2.210831	2.064552	153.203236	32.788272	1.587930	3.096169	1.556184	39.062374
102.159492	68.339108	0.498976	0.461149	0.947782	213.832821	181.704238	2.731109	2.566526	0.275475	293.475288
176.010702	34.586560	0.251543	2.288171	2.396931	182.986212	84.626474	3.057103	2.221049	1.579560	420.775896
97.073081	76.793999	2.691903	2.486033	3.099851	183.016895	84.793853	0.683821	1.089940	0.883604	82.930330
166.654266	104.856414	0.575343	1.070180	1.676684	173.661715	80.806028	2.541485	2.306909	2.608995	390.196699
667.984951	361.407415	1.035721	2.109823	1.829548	242.838840	70.360750	1.316095	2.373398	1.640620	240.111013
225.590589	47.750560	0.918157	2.107812	2.985704	138.211290	86.494133	2.879006	0.686638	1.850879	145.106936
146.966279	68.393552	0.295164	2.780825	2.886432	199.641330	109.008535	0.448123	1.517885	2.659596	286.946421
130.103194	65.436319	2.791135	1.236933	0.322378	147.316732	58.644866	2.666124	2.551776	1.244411	116.037376
272.185726	162.299708	1.979899	2.834606	2.683748	183.653808	103.047342	0.483942	1.341589	2.703901	274.907261
270.726538	174.897743	0.421053	2.750353	2.940997	207.175501	72.941553	1.862833	1.206188	1.622702	223.792652
268.621989	163.088360	0.518149	1.659057	3.018824	122.571504	52.809257	1.850763	1.168492	1.030060	167.307619
178.178403	84.328917	0.845249	2.879236	2.171433	259.476649	72.845695	0.772239	2.640205	2.674278	159.384859
216.981757	139.788287	1.887211	2.271355	2.473714	139.590037	29.528118	1.152553	0.932382	1.705780	121.547821
268.701349	214.019267	1.820004	2.924046	2.868054	170.421180	78.529284	0.559272	2.862455	2.390274	526.074818
150.594125	80.135667	2.317916	2.228459	2.735662	170.206965	79.472733	1.826995	1.049804	0.261939	199.674724
210.561356	39.123496	2.785219	1.052112	1.052413	67.242923	16.741842	2.739663	2.090872	2.389783	362.199179
149.237935	74.501372	3.104603	2.980446	2.585651	204.876451	150.687932	2.052738	1.211626	1.927124	152.188790
170.964897	71.130985	1.836893	0.644122	1.375306	158.751714	72.624030	1.794130	1.915680	2.683561	60.548352
263.617289	111.416597	2.552129	2.074102	2.173200	166.111205	77.248357	1.166438	0.024128	1.614587	205.156252
390.062139	111.777863	2.341514	2.101886	2.253103	161.077066	72.648562	1.923844	0.586649	1.134564	346.747849
211.623431	72.038907	2.695281	2.529949	1.830649	230.451892	97.836572	3.042355	0.470261	0.771625	485.692015
290.901008	143.624058	0.050412	2.887225	0.722044	119.695266	70.244680	0.400031	1.010865	0.145794	345.744016
179.123173	99.571163	0.323003	2.410386	2.339805	257.591335	58.687780	2.809793	0.436795	1.330376	43.337152
335.283768	187.798720	0.161165	1.936327	2.207176	162.749126	45.948312	2.891291	1.515764	0.415924	207.944967
432.466562	110.147396	1.914112	1.031639	0.790969	123.559669	66.351389	1.909286	2.676641	1.273984	38.205423
277.196223	107.606071	2.531125	2.582395	2.025347	622.469395	265.170614	1.702477	0.447294	0.480530	62.608676
273.378027	219.481545	2.680861	3.038140	2.726090	124.653510	71.089545	1.133092	0.571034	0.599334	405.900874
150.052075	68.327248	1.450485	2.247781	2.900478	150.282915	58.969501	0.989913	2.784392	0.078549	166.898912
130.455167	76.375198	0.011837	2.377974	2.740103	63.020958	42.729289	0.969065	2.110376	0.063636	56.060763
246.933207	180.856752	1.739867	1.161852	1.054115	146.361806	71.400163	1.961326	2.356504	2.335541	158.767498
614.258726	365.735455	2.812956	0.278819	0.713681	134.678486	44.048448	2.484229	1.129175	1.426764	235.339885
