m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
171.685725	75.180788	3.004141	2.668984	2.968605	266.581489	30.798354	0.827876	3.103411	2.789600	30702.715138	721.221264
570.650478	490.198147	1.898895	2.958572	1.793837	377.166945	88.733491	2.235076	0.191736	1.119117	325158.468029	489.696883
195.280894	132.382872	2.989896	1.695339	2.210018	187.153619	73.407756	1.051871	2.112717	2.807285	17314.828190	283.821551
124.438046	88.951060	2.681261	2.939005	2.919442	282.885970	155.201423	1.205025	0.210901	1.403552	22625.433284	226.896634
216.730137	93.793544	0.928888	1.728563	0.433501	220.340531	137.270736	3.099463	3.071742	2.131341	233862.140839	348.532301
459.876873	107.921058	2.848314	1.322092	0.487119	200.480415	50.793455	0.298831	2.755112	2.510952	5189.752761	564.349385
116.874434	36.302832	2.591065	3.141479	2.978764	543.030067	47.907562	1.017165	2.885869	2.333839	12988.782606	166.314735
173.192770	78.339057	1.159580	2.905618	2.251684	322.078956	151.754540	0.429370	2.497734	1.910690	8766.102323	439.715265
358.204019	191.234944	2.623268	2.463708	1.241381	196.520336	80.989449	3.028358	1.317465	0.149140	56577.881972	234.568512
730.712453	577.486458	0.503310	2.551168	3.034199	828.575116	126.860950	1.421479	1.305513	1.437030	42937.925478	189.628833
208.475824	142.587265	0.251703	0.040623	1.858498	163.151855	74.837453	2.944767	3.006063	2.662541	152626.995596	170.750426
344.908033	178.920341	2.795962	1.298247	0.044617	162.191261	56.539203	1.366364	3.003172	1.865074	22021.944262	238.335171
224.772554	91.727970	1.079952	1.308971	2.414178	464.277847	361.014615	2.638644	2.111639	2.960859	173811.310479	342.812145
186.740133	78.957641	2.308018	2.743327	2.991694	233.784493	180.526046	2.745957	0.165552	2.231932	85948.508984	407.045413
183.456385	68.720120	2.493603	3.110779	2.292421	309.271476	54.458523	2.435575	0.051912	0.752965	92129.349904	244.463428
144.002963	64.116683	2.429164	1.936701	1.541154	176.353773	104.194274	2.829623	1.803366	0.590690	59707.108021	228.073273
689.877408	545.005578	0.047814	1.745754	2.407432	187.504818	67.756174	2.829006	1.352708	1.918303	143548.385670	290.327761
296.819320	103.504432	0.632710	0.534658	1.221450	354.100434	41.840627	2.798451	2.501882	3.061451	1284768.010701	641.214067
180.273701	51.161057	3.103543	1.888692	2.403489	156.750151	73.376691	2.169702	1.411294	0.006339	97151.511691	378.590005
133.965707	81.148300	2.068778	3.135788	3.111773	158.149441	126.643152	2.716463	1.887491	1.566601	74423.793762	525.915532
444.317509	355.682118	2.628181	2.753977	1.946686	453.310071	70.527049	2.265066	0.539117	0.313169	159166.556533	416.849128
729.687330	486.960472	1.840311	0.880607	1.081226	247.622800	81.191807	2.540115	3.043258	2.056750	339725.659434	443.292792
153.053606	67.676119	2.326837	0.990938	1.323184	135.299685	59.721712	2.606323	1.934568	0.837652	64608.896808	152.661116
162.205010	78.232667	1.956012	2.948595	3.000109	152.998193	66.394507	0.215616	1.580411	1.649824	861.058629	221.459095
173.986186	80.457796	2.869520	1.854379	2.218516	126.060192	64.159841	2.175864	1.420166	2.536376	63804.615681	279.559476
