m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_pT
298.028948	146.247680	0.531432	2.376879	2.827415	213.347198	43.598510	1.226726	0.480009	1.008555	82.769282
562.482594	191.695382	2.189441	3.033597	2.961490	322.024043	149.097885	1.172822	1.548861	0.410551	294.825326
205.545441	102.223728	1.934027	1.821200	0.953645	205.631705	73.604242	1.583728	2.789306	3.126562	137.868335
530.174725	258.725857	2.044763	1.118617	1.317464	179.814568	51.778534	0.458963	1.824125	3.026860	33.032561
254.399119	191.860763	1.394053	2.557054	3.025553	260.493492	165.785704	1.056556	1.601000	1.511720	105.551048
157.028479	71.047549	2.218436	2.429974	1.920922	290.426484	142.692764	3.091029	0.855590	0.275407	184.634230
161.141578	41.118936	3.096422	1.589861	2.092194	196.624468	152.476277	0.624838	1.924338	0.623834	62.462106
129.091924	97.135748	1.985526	1.992970	2.766622	196.451031	51.044992	1.385712	2.142433	1.783775	190.272032
420.002453	200.631644	2.326229	0.489073	0.891219	347.998813	56.932016	3.121401	0.986856	0.172022	97.831975
335.464006	148.606440	1.370607	3.121501	2.331356	167.691568	79.239749	0.670804	0.143006	0.686588	478.118384
297.214639	105.712495	0.521859	0.319262	0.632568	157.232525	68.214720	0.152912	2.452273	2.392770	144.650755
234.000899	219.023401	3.106078	2.594282	2.525636	125.562522	106.393710	0.345285	0.252951	0.772385	275.945241
665.448172	469.192440	1.523572	2.801883	2.138952	391.564199	213.830099	0.088184	0.043838	1.752083	129.103316
189.843660	84.170645	1.813191	1.894472	0.939104	111.622941	39.040245	2.928166	2.188086	2.161493	174.119312
422.229618	278.155999	0.471765	2.807452	3.078245	203.408997	76.216375	0.271118	2.030974	1.224617	289.595367
210.535427	114.877508	0.009604	2.903370	2.279503	253.669867	59.972738	1.618719	1.412399	1.035845	172.973891
516.178029	188.082892	2.469268	1.956499	2.011323	207.461597	125.973562	0.273035	2.090147	2.230987	142.313881
621.671486	585.283767	3.123894	2.419442	3.035930	349.913165	140.955486	0.358861	1.838805	2.620462	334.584438
189.713569	49.963245	2.172438	2.385514	1.786113	187.713305	66.644135	0.404780	1.364004	0.932578	106.595916
204.542061	79.810302	0.780865	2.159676	2.900182	185.819170	59.264576	1.682262	1.474957	0.850723	278.544801
184.187458	136.873907	2.051477	0.892389	1.616257	136.020186	30.581662	2.247456	2.402304	2.243909	133.630775
771.868732	720.294401	3.034178	1.961057	2.897138	166.232048	82.781773	2.104551	0.552043	1.481083	135.033657
185.204599	98.841936	2.029970	2.373786	1.670408	134.553089	81.766418	0.534117	0.818358	1.543424	103.907271
158.549415	85.466217	2.763781	1.958057	1.052634	376.652760	351.879074	0.862097	1.049707	0.625322	123.087372
195.146684	74.930490	0.793554	2.979577	2.828902	112.666106	110.728246	0.169041	0.179601	0.216599	152.305406
144.463148	73.556051	1.631409	1.826211	2.338294	136.298809	17.663180	1.156955	1.752042	2.276028	109.394860
221.018422	51.568442	3.040454	2.972066	2.328983	205.471690	166.523401	3.053434	0.538683	0.853249	115.632613
217.062073	84.566636	2.630455	1.884829	1.271201	329.510960	68.252557	3.018707	1.820743	0.897797	200.518935
426.272253	291.345490	0.743404	2.692352	1.955519	128.569881	77.719161	2.585042	0.410898	1.710945	232.366810
160.941406	83.079103	0.921782	2.926380	2.332419	330.499962	94.102690	0.166908	1.530851	1.442037	91.818558
559.821220	504.794441	2.243047	1.906929	2.791195	238.652395	82.076822	1.344766	0.815196	1.361512	245.516287
566.890922	507.720165	1.557737	2.675817	1.504025	252.392868	86.168652	1.699216	0.822004	0.383117	185.192465
354.363969	257.313562	2.736673	1.457276	2.035136	133.247749	43.176760	1.486794	2.695733	2.849128	277.618232
512.877230	229.609681	0.214970	3.072563	2.747936	139.275507	39.384044	0.385092	1.836456	2.021552	22.344143
669.898138	297.047009	0.274930	3.088469	2.564442	205.595895	116.019604	0.242612	0.421569	1.150467	566.436131
317.022009	157.665881	2.656502	2.511447	2.132706	206.350817	50.986827	0.986819	0.238099	0.131365	136.013107
198.549606	88.351592	1.865398	3.121263	3.135515	423.763197	303.807665	1.367498	1.107784	0.156968	238.227394
258.847866	207.735162	2.578406	2.272306	2.091436	106.996848	57.353616	1.104991	2.062025	0.668988	112.575942
468.245479	256.782920	0.526808	2.574679	1.993810	368.754007	359.582623	1.130302	2.782299	1.663047	298.324751
392.812168	373.056703	1.694590	1.459303	2.414830	148.003604	79.765872	2.647474	1.541411	1.546694	266.764918
113.800139	99.029976	1.961957	2.648441	2.701673	213.658356	61.156168	1.415135	0.405218	0.915118	101.644185
189.542883	116.305402	1.506052	2.882294	2.437047	264.940831	196.634212	3.041993	0.533247	0.506882	367.369384
682.934800	437.129594	2.695207	2.832515	2.148423	753.398887	115.344654	0.306850	1.136483	0.615268	246.757204
546.671769	404.279463	1.490121	2.770764	3.077528	188.848454	174.881593	0.228731	1.231725	0.286710	216.739748
173.284513	83.343953	2.364506	2.730580	2.598991	338.415751	60.170111	2.163102	0.853137	0.444158	179.146377
317.786365	228.391689	2.109191	0.955057	1.278762	174.349420	96.990448	2.275122	2.460090	2.251058	186.786514
141.844979	67.652878	2.183863	2.267060	1.879152	175.346494	35.408395	1.221345	0.252429	0.723423	67.683017
316.773410	172.126063	2.306110	3.084570	1.857085	180.474112	47.952145	1.002950	0.518458	0.163261	227.948290
180.401163	107.138785	0.451735	2.487738	3.124506	264.652955	72.945192	2.448884	1.092075	1.818061	575.349094
601.490104	238.021285	0.839197	2.974940	1.707974	807.592921	164.649128	0.342270	1.653450	1.674211	203.867467
385.729596	310.244194	2.793606	2.141537	2.173224	176.788719	74.801917	0.817076	0.154423	1.250362	118.982891
212.797101	157.804658	0.730746	3.135240	2.716858	347.504442	127.444127	2.168775	1.221333	1.855560	383.869603
809.989894	788.186174	2.087113	2.986364	2.408803	117.016983	62.061747	2.790946	0.944635	0.802839	51.489056
257.620952	215.109196	2.568530	1.847166	2.988138	134.575050	67.046509	1.171001	0.625902	0.427100	297.905229
172.215481	97.112518	1.801703	1.795055	1.801696	145.822678	99.170891	2.801047	1.154461	2.169006	81.265878
177.446458	55.567921	1.254093	3.061915	3.061329	448.048277	173.020856	2.422170	0.517474	0.022805	151.265559
235.595316	140.288861	0.379297	2.789254	3.118691	270.871576	111.507152	1.144596	1.986247	0.766370	143.360218
327.064264	302.078470	0.945837	0.989552	1.654720	201.063085	92.550210	2.435111	1.537097	1.751043	57.537351
262.922147	192.295631	2.779007	1.451048	1.996472	242.772557	114.647063	0.789461	2.177726	1.761268	319.704728
368.137569	185.456157	2.093466	0.166107	1.512849	254.014537	80.432459	0.953355	2.774528	3.058722	72.732303
199.217991	169.218714	0.485554	2.788130	2.186548	739.471351	207.508512	1.597766	0.338029	1.191661	327.436280
696.587823	487.810274	0.376573	3.116160	2.179919	516.219271	276.659641	0.899564	1.222918	0.657438	99.669383
265.446063	101.005522	2.314635	2.284774	1.721918	179.485522	35.350976	0.618422	0.054508	0.122989	157.931650
213.843277	130.171691	2.690751	2.536051	2.007409	136.122585	99.945116	0.985178	0.232389	1.559560	116.986454
469.441331	401.478418	2.470784	2.586690	1.552105	594.375302	76.112231	1.043824	1.034952	0.533068	118.186839
172.111924	73.670424	1.131623	3.038921	2.786482	161.152261	60.498159	1.859094	1.202234	1.685846	136.300871
508.658680	407.997419	1.594097	2.642355	2.674791	309.236724	90.522684	0.026570	1.568969	1.962000	152.433816
380.167380	371.291245	2.732510	2.873453	2.975445	185.652452	87.598229	0.420956	1.239778	0.436640	452.466553
457.982859	268.131005	1.370267	0.754240	1.643978	189.426999	105.410386	2.575036	3.031489	2.876276	303.889517
333.867781	189.290658	3.015294	0.203130	0.669701	610.025374	241.406755	2.691494	2.956447	3.055552	385.165200
301.157044	83.998420	1.282494	0.035697	0.713516	277.452036	25.684704	2.936950	1.627949	2.101669	380.411482
447.445394	331.033137	1.701579	0.672150	1.002551	165.870020	61.672184	2.686303	2.184664	2.797324	126.572576
328.355404	312.328456	2.901976	2.252721	1.734743	432.784228	299.205328	1.499256	1.561394	1.348154	124.162590
350.406445	290.565859	1.485166	2.885178	1.678189	155.941181	56.420066	1.412178	1.723541	1.055205	175.358570
246.457067	95.089210	1.497913	0.986848	1.426922	192.039748	96.648051	2.360356	3.128558	2.178408	107.869818
150.807338	74.577222	0.869755	3.095648	3.024156	109.357610	61.266851	2.432903	1.433358	2.159652	146.083783
216.436823	43.839352	2.362045	0.690389	0.324138	258.658840	203.668833	2.606963	2.764972	2.994450	163.424943
294.525101	94.507360	1.062901	1.234637	1.566447	124.693252	78.182832	1.975497	2.013471	1.205995	126.162409
176.997541	82.620422	1.281239	3.004053	2.471183	143.351392	97.782930	0.943923	1.792054	0.571432	243.417254
143.755652	88.008878	1.109463	2.993036	2.942323	215.540149	77.238856	1.115439	0.848812	0.752346	189.581932
490.785518	374.412547	1.935507	0.156977	0.925589	270.831767	48.734697	2.305731	3.062944	3.108279	101.009286
839.576669	390.060439	0.835813	2.146508	2.576036	229.608341	72.983819	0.282115	0.836520	0.294816	243.866983
265.222741	199.007834	0.507249	1.191065	0.921311	168.246891	93.693067	2.377988	2.381228	1.567882	230.946882
227.289326	137.980968	1.874055	2.241299	2.332917	112.152086	72.223241	1.685060	0.035113	1.512462	271.188324
123.213898	67.573640	2.882953	2.250760	2.810719	133.723984	112.187884	1.398804	0.424977	0.905727	239.427279
463.638857	125.158621	0.030705	2.961251	2.073735	179.672801	37.883991	1.448158	0.681103	0.793189	186.276754
814.501470	780.338144	1.421127	0.035485	1.438677	220.541998	182.178435	2.653919	2.436482	2.942595	104.874422
325.753276	259.339852	2.919533	2.530792	1.469857	280.111749	86.585362	0.312518	1.571523	1.845394	125.669895
195.770652	111.772073	2.094181	2.465408	3.116163	166.065810	101.448123	0.947912	0.765760	1.057720	170.142566
342.615251	220.996734	1.230341	1.600652	2.223471	188.256396	108.744169	2.873399	2.007855	0.543896	289.790340
395.273425	221.168213	1.134710	2.976901	2.376389	243.040193	162.859367	0.463375	0.129112	1.182127	242.379811
357.907583	308.652933	1.554258	2.183732	2.797859	598.765966	406.351543	0.109547	1.324923	2.248544	293.805601
221.364741	154.607139	0.461073	2.607013	2.415630	341.928866	147.054511	1.275766	2.370708	2.093604	438.499542
787.318315	229.391715	0.430983	3.106696	3.078830	725.743308	128.473027	0.138864	1.249012	2.292439	260.659429
400.145175	169.855164	0.633886	2.802508	2.539045	374.171619	166.959651	0.319082	1.598034	3.067234	116.159796
206.610653	82.702172	2.124004	2.343941	1.486905	251.409237	76.671912	0.516138	1.116058	1.880135	193.941145
206.247311	126.383927	3.064378	1.595228	1.667066	190.679275	92.332836	1.065731	2.504981	2.106272	276.465568
553.926578	333.721024	3.061634	2.770314	1.256940	193.077704	33.071390	0.694321	0.565739	0.865510	219.168349
169.553992	108.557648	2.868217	1.783051	2.831295	232.000369	98.209952	1.500755	1.880235	2.779617	206.605703
209.832796	83.680678	2.501611	2.124929	2.179427	293.832515	221.620034	1.784517	1.426649	0.112096	117.393470
222.129989	99.743021	0.540447	1.751482	2.521939	186.963622	114.841151	0.588773	1.841765	2.276199	89.875558
175.666054	93.621929	2.474600	2.917046	3.004459	321.627642	255.271532	2.247130	0.295086	1.393346	310.967050
275.691732	185.595575	1.280801	1.913400	2.448613	163.015249	73.838975	0.918995	1.786204	1.446971	384.427914
175.885594	169.676264	0.605458	0.611989	1.511421	147.128701	83.502686	1.549421	3.049660	3.092304	309.321008
187.028020	103.781525	2.134714	0.866616	1.709294	281.700720	235.003966	1.354784	1.392318	2.339564	87.761319
157.105789	100.956761	2.637184	2.661006	2.432076	362.686608	162.451434	0.445047	0.261611	1.842367	307.841214
413.837168	371.197462	2.505236	3.075810	2.617248	198.339024	50.107379	0.633993	2.012482	1.568304	363.718467
173.198898	130.507691	1.286593	2.540096	2.727931	146.447674	82.077886	0.818558	0.738944	2.512223	292.591847
195.554340	80.168665	2.328940	2.924378	2.065242	192.643807	64.686875	1.501625	1.167922	1.601032	86.981733
301.840765	186.144521	2.005554	2.160838	3.053506	530.255201	436.771610	2.064119	0.656379	0.338814	273.917793
173.783447	36.448279	0.311912	2.820850	2.270509	179.683036	72.068274	0.090659	1.803594	2.253583	186.581704
421.028625	357.684794	2.815891	1.397829	0.858143	111.688949	89.246020	2.024993	1.545833	2.239540	168.936771
239.506097	206.945002	0.563726	0.791580	0.805601	122.174906	44.153119	2.197005	2.306946	2.010905	63.781390
188.780442	115.784893	2.168378	2.850139	2.534528	163.131145	103.925248	0.947695	1.911348	0.346782	223.006959
278.872056	146.755299	1.751512	1.905424	0.736454	222.040212	45.930326	2.809922	2.386171	1.927087	179.144833
209.472110	145.575600	2.954688	1.898402	2.797081	226.919844	74.710489	2.319485	1.045415	1.564637	192.283651
215.741570	115.196443	3.003000	1.217453	1.226762	142.231184	45.035105	1.631130	2.966077	2.987581	216.140200
145.690682	81.709002	0.938530	1.665947	2.266175	293.941167	106.753293	2.541897	2.101396	1.412377	274.101506
370.435111	95.006033	2.392227	2.843815	2.182055	530.951104	404.955682	0.447081	0.504328	0.396050	134.405534
167.612135	53.010238	2.012531	2.240187	2.891231	230.080158	58.654840	2.704677	1.053728	0.537540	132.611849
219.824652	160.183861	1.199739	0.363366	0.635403	189.832229	75.397805	2.747079	1.851935	1.297483	57.025312
285.996213	144.921067	2.328616	2.563243	2.692805	289.265036	65.725153	0.815893	2.275745	1.068265	340.731737
282.833732	60.774619	1.087453	2.629390	2.168251	204.679688	64.494254	0.052713	1.459347	2.049259	158.312141
713.358286	356.775801	1.015893	2.878309	2.839736	850.605519	166.423695	0.582804	0.365852	0.354321	356.834398
327.000535	252.491421	1.293094	2.756340	2.304321	124.353661	58.206520	2.152583	1.697363	1.414077	534.920449
341.410902	326.298491	2.901137	2.485443	1.232869	159.368571	128.940569	2.847388	1.471878	2.105183	353.619410
340.414019	169.629247	2.205830	2.664433	1.529333	175.312111	19.001511	0.704599	2.460631	2.117181	165.547801
183.243168	55.668925	2.350877	0.687829	0.144735	128.808153	55.368812	0.776965	2.325882	2.337405	113.899946
382.724448	210.628706	1.378213	2.014121	0.712818	134.487618	55.517999	1.832925	3.133818	2.350010	160.677491
317.722462	223.509126	0.664693	3.041187	2.425471	269.097879	115.759818	0.822229	0.140098	0.630607	333.685723
428.281498	120.026996	1.664875	3.072609	3.088270	207.806819	73.821341	0.655613	0.838487	2.491103	443.163520
551.104841	486.041231	0.140594	1.783546	2.238970	168.746615	62.207971	1.260672	2.358067	3.050566	111.309767
225.185116	101.503814	1.415037	2.429459	2.674345	175.935060	89.451072	0.677703	1.611793	2.150099	257.846357
353.801991	62.520708	2.324049	2.654463	1.830062	137.229633	33.012742	0.202727	1.196277	1.687326	42.533565
345.066423	68.992902	0.590505	2.276247	3.062803	120.024329	83.416852	1.722263	2.473830	1.191953	70.099610
238.221853	98.522777	2.917978	0.964419	1.244623	201.787644	46.734701	2.489897	1.515878	0.100927	247.514381
239.900756	71.120825	2.461262	2.815776	1.839423	200.863715	81.402860	0.066533	2.060404	3.107678	157.466780
183.426043	124.306528	2.989064	1.858026	2.704638	99.403703	55.581055	0.005656	0.889243	2.195736	193.361642
180.900120	95.909621	1.187542	2.556654	3.114191	115.247852	46.804722	1.075130	1.196227	1.960242	451.088442
279.732802	224.025806	1.361821	1.591290	2.745420	159.917344	118.166382	1.888844	1.473338	1.717685	92.635723
487.283509	78.260221	3.111747	1.271037	1.343392	155.234358	32.460802	0.867699	1.733867	2.583304	173.912206
240.588022	165.751571	0.223841	1.329648	1.331811	181.487005	93.286666	2.515407	2.109660	1.829130	178.383255
236.706724	159.077200	0.606164	0.178080	0.451630	430.488291	92.574632	2.969041	1.068595	2.246072	282.266546
307.173652	100.859838	1.978397	2.951303	2.561013	203.958413	57.629821	1.918624	0.707962	0.046856	77.975854
525.067671	374.114555	0.666410	0.785074	0.985194	513.889597	99.132998	2.175930	1.891475	2.781559	101.111857
262.400729	91.908116	0.186394	3.017028	2.632223	799.395471	63.832705	0.228221	1.276409	2.250887	296.992032
633.381840	411.432863	2.388130	2.448583	1.747350	158.214717	38.967265	1.261696	1.606276	1.721036	97.031994
267.169001	178.908221	1.840877	2.157034	1.446635	208.456564	92.121624	1.445563	1.707746	3.078490	57.917459
82.215749	69.632439	0.299923	0.679204	0.931224	271.761527	109.244487	1.671117	2.500973	2.767621	89.276167
230.539525	124.602252	1.811764	2.963112	2.169446	424.215674	262.103891	2.577129	0.528250	0.135159	272.412801
247.072009	102.416327	1.194053	2.105830	2.393315	188.227643	31.378557	0.607428	1.442770	1.626800	81.641584
154.510254	66.494566	1.764616	2.746169	2.880200	229.526531	51.454282	0.451882	1.553344	2.999080	115.909925
302.889254	106.140177	1.899082	1.486093	1.723483	229.033705	102.200272	1.907424	2.541975	2.836629	164.817388
187.979486	70.822995	0.940909	1.714566	2.698355	120.508618	44.425572	2.460769	1.348905	0.408997	177.488744
194.736871	84.781127	2.118275	2.479885	2.964631	163.816395	27.059441	0.910534	2.965677	1.111397	206.525051
537.795700	425.237332	2.926023	1.988635	3.114967	285.708759	165.913448	0.661778	1.329973	1.898499	371.207263
116.955712	81.958150	2.839495	1.986650	2.705899	209.938284	29.160832	0.933381	2.356936	3.134199	119.688479
698.419878	646.178085	1.804927	2.514091	2.962731	191.372010	114.002995	1.902254	1.008463	0.418677	117.352431
882.182794	653.100236	0.810033	0.054287	0.296760	205.559722	48.613749	3.097200	2.444293	2.457296	251.967119
377.635174	152.036162	0.882752	2.734630	2.834160	159.554326	86.340738	2.290497	0.669501	1.584676	332.960422
183.119849	145.856062	1.735804	2.397616	2.103399	120.981398	47.346867	0.866734	2.100122	1.465784	129.721547
166.491981	102.384791	0.166035	1.944260	2.249643	382.176506	48.406320	0.736878	2.165887	2.756734	147.243729
395.678693	202.351877	0.543492	3.127454	2.174677	586.687689	464.976379	0.772061	0.248719	1.178661	443.342875
456.338040	360.449645	3.098493	0.985565	0.068540	176.750704	116.212559	2.589050	3.107665	1.907588	73.895556
138.767196	49.529580	2.582660	2.343698	3.083736	118.898236	19.191814	1.269074	1.496848	1.169306	236.877623
