m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missingT
274.891251	134.222265	2.126096	0.298658	1.033895	170.063972	72.761776	1.911873	2.410098	3.103580	12627.930013	27.068675
157.720084	72.862238	2.011701	3.063214	2.789146	162.152207	67.780305	0.714158	2.375546	1.555737	20252.842327	399.439163
465.540188	259.610333	0.806124	2.442443	2.719997	175.590925	34.278844	2.321591	1.838872	1.594930	225655.179119	492.863177
170.848054	63.192170	2.655566	2.366684	3.025291	126.992524	80.111772	1.198927	2.744443	0.014994	22017.485951	442.842566
99.712422	26.082152	2.921315	3.001590	2.395782	75.017942	27.857972	3.021129	1.472242	0.059659	115197.125659	566.018135
425.208735	403.376561	2.500310	2.534414	2.946963	139.215736	105.794615	2.148571	0.954518	1.851629	44868.305441	436.364635
223.330657	174.823485	1.169060	2.553048	2.923560	372.143793	237.643754	1.216944	2.607557	1.810995	33458.323476	334.956206
166.659457	71.749429	0.946060	0.047349	0.073443	300.523697	52.907640	3.029804	0.998005	0.001538	638055.248374	337.854568
160.865754	89.843047	1.695826	2.692265	1.996020	141.213687	50.309826	2.500210	1.167052	0.710832	53799.441244	241.122125
149.977986	62.431195	1.764766	0.595240	1.158622	121.802458	62.657687	2.725853	3.131933	1.390664	15761.800034	88.911122
230.334800	80.641639	2.373120	1.379109	0.824598	136.856090	99.277120	1.979419	2.165612	2.561153	41159.458704	192.969877
215.679466	169.268511	2.775619	2.836920	2.459402	121.471097	29.225474	0.191355	1.927611	0.462231	1868.349832	441.739633
164.920045	91.425184	3.074158	2.876257	2.353577	251.311111	65.550912	0.125577	0.174511	0.451119	360.841047	227.486758
565.646149	528.543547	1.194224	2.419330	2.483401	217.573416	100.042209	2.819304	2.273762	0.345317	248503.963010	406.661091
153.904640	60.062909	0.972176	1.530645	2.218610	57.360195	27.094691	1.495445	2.717776	0.897979	12827.008843	220.760263
130.786584	62.562366	2.786261	2.121802	1.538938	122.556719	75.489689	0.469304	1.483184	0.629209	475.184789	105.544190
138.223329	70.364136	0.861188	0.595020	1.652269	160.347215	28.466012	3.061397	2.747999	2.884937	878682.500498	633.326542
124.543689	85.662198	0.225413	0.134818	0.797159	167.675979	99.718304	3.093060	2.651100	3.130442	121555.620303	157.207336
202.876939	104.180060	2.080198	3.003097	0.650618	88.139782	43.879390	2.760458	0.952229	1.084277	24313.859060	382.240650
101.472769	24.145448	2.584678	3.055592	2.709128	90.176690	25.245496	0.842056	2.712175	2.106091	2137.818760	116.818498
449.521037	397.041545	1.381106	2.343441	2.616503	124.978701	83.999059	1.407523	2.254344	0.372769	27701.636616	242.895564
117.697040	41.376405	1.484104	2.766280	2.806778	66.122751	16.958109	2.238241	0.234254	1.258830	7127.693561	74.523285
638.179143	560.226199	2.397201	2.289790	3.039234	411.583437	104.203828	0.728482	1.082068	0.617468	48357.276948	363.653883
190.902887	69.685848	2.253282	0.293514	0.398845	234.288069	46.520751	2.540858	2.779762	2.009687	88065.066076	158.807656
228.852034	107.947174	2.889576	2.050896	2.655202	214.425153	147.352461	1.468285	2.294865	1.513379	79256.352176	366.936947
287.943289	142.766012	1.700276	0.951590	0.830003	276.179947	90.029754	3.121111	1.425969	2.201334	351596.363890	423.567711
509.649712	346.472050	3.031625	3.092887	2.924376	298.689773	134.026696	0.539286	0.835685	1.246942	25354.485055	1393.001405
140.216631	39.225617	1.874565	2.558756	3.066764	132.058669	69.175514	1.356362	0.082332	2.620438	18384.752431	179.449587
191.815886	63.450896	2.266364	0.187260	1.010008	61.165234	16.578010	2.767757	1.514226	0.884977	14121.622196	166.921097
176.078115	80.623540	1.134503	2.169117	2.726484	146.853747	72.748067	3.029294	1.581651	2.730173	58941.497882	246.772493
167.555420	73.098926	1.289701	3.026580	1.393972	80.746875	25.136686	1.624137	0.930080	1.189421	7919.731834	106.957834
174.685840	87.349374	2.465426	2.160023	1.231792	289.644514	164.595515	2.550550	0.433720	2.272683	45537.639764	138.897505
149.719731	88.418341	2.660024	2.753320	0.869845	107.987780	26.622382	1.635957	0.589181	0.985059	85335.755333	444.168285
227.517970	217.673883	2.458866	2.612769	2.171027	204.496230	123.371891	1.342957	0.732686	0.216803	42573.854210	282.512498
189.200281	169.728555	1.990350	2.314078	2.459202	166.020720	76.568913	1.682308	2.912829	1.773574	79143.024282	548.358741
161.209029	78.376679	1.515323	2.784840	2.649646	143.433366	80.127398	2.165250	1.566443	2.082269	43819.856518	498.296613
149.892903	54.811265	2.688715	0.508689	1.129038	113.697693	31.769078	2.223558	0.068018	1.599995	36621.509040	94.264550
280.312224	237.830934	1.849810	2.156797	2.853987	198.681444	131.398048	1.178719	2.031578	3.004525	51475.519081	484.341270
232.937966	95.287590	2.664033	3.010988	1.683037	168.129672	78.430971	0.299678	0.285314	0.623690	1469.333582	523.723938
181.501500	122.450891	2.001727	2.548221	1.792529	155.570432	33.742441	1.960159	2.452951	1.879874	141651.297143	402.851604
128.512200	70.074376	0.627860	2.670283	3.016565	151.937968	46.158066	2.905289	0.151807	0.686211	52880.835739	175.903283
287.169587	163.722968	1.617292	2.900908	2.532812	215.885118	86.160243	1.854814	0.212387	2.173058	57174.626703	203.926431
164.454091	97.392455	1.078263	2.503924	2.314439	174.107595	84.191202	2.946651	1.641283	0.254949	90393.593187	261.546456
232.970065	160.306318	1.820702	3.070830	0.567266	327.058245	49.374536	2.811013	0.436601	0.074214	474401.897973	579.481136
293.592836	79.219751	1.673153	1.397092	0.595928	158.573823	70.900918	2.528753	2.131965	1.278248	289109.302707	320.039013
144.475368	76.763171	1.370945	2.635680	2.457136	120.522777	69.449199	1.424768	0.337422	2.032003	21995.488085	161.514359
100.582216	43.554842	2.498453	2.925240	2.731979	99.203900	54.793968	2.752137	2.191113	1.730261	160623.349445	528.741206
248.959089	65.086091	1.765502	3.054462	2.975568	524.006480	90.561485	1.716687	1.605379	0.745173	119420.065741	585.656091
125.397143	26.943010	0.869235	2.837094	2.542592	201.986173	31.290709	0.982924	1.952653	2.056192	18049.278132	510.965225
989.745688	672.141295	1.729230	2.326013	2.639775	660.328858	88.244034	1.565249	0.050939	0.561070	85855.970867	104.557450
271.661560	157.838412	0.725689	1.830416	2.626728	256.624410	160.775678	2.079590	1.922026	2.717650	74849.050463	238.852993
129.115557	63.025095	2.062034	2.264485	2.604614	231.353339	71.003414	1.185737	0.391281	1.487977	12576.820540	70.346117
173.498933	100.805699	2.612420	3.099202	1.919353	172.992215	164.887543	0.127714	0.049344	0.380059	52.273785	264.812224
214.122126	49.146248	2.748740	2.262616	2.860574	175.088347	57.174437	0.469749	1.041951	3.034497	7483.023051	260.927251
190.555970	98.606969	2.826182	2.569408	2.777008	294.745003	243.637000	2.573656	0.869827	2.076003	91286.048269	545.739857
141.138466	83.203180	2.783038	0.292235	1.050435	161.187743	75.166473	2.825393	2.541519	2.925668	277543.444289	358.023519
147.451988	127.074190	1.914827	1.679301	3.025220	169.115889	23.252034	2.194124	0.233764	0.219362	47196.823536	124.512211
172.482613	115.750949	2.201174	2.873131	2.675630	78.563217	41.446032	1.143977	0.442480	1.746710	14840.702127	308.952876
201.030307	75.526609	2.974759	1.232032	2.047511	196.560551	96.522941	2.413529	2.115361	2.094176	172265.339651	541.418821
177.779507	63.460123	1.777837	2.851692	2.829305	231.587964	74.816485	2.824443	1.814960	1.096384	212597.748684	480.247569
176.203789	166.515243	1.980866	2.378055	2.240493	138.742119	57.931664	1.270562	2.518289	2.687745	25279.904490	423.993193
314.944880	285.594521	2.451790	2.516786	2.852288	130.041288	42.996124	2.024395	2.704944	2.091715	82936.678425	377.392593
736.631755	636.673881	1.456074	2.844761	2.700122	183.672037	69.478175	2.048639	2.894217	2.801469	168271.557512	460.195854
635.800568	569.661572	1.324306	1.950438	2.956957	166.386498	46.442287	2.205557	0.143737	1.563514	38999.481080	120.337766
170.951814	70.867892	2.346470	3.029234	3.073249	161.315717	76.533164	0.729807	0.304472	0.802183	11369.936197	216.515064
154.051175	131.331030	1.936664	3.093800	2.139835	98.393720	19.881863	2.079393	3.031044	2.933887	62938.019679	596.275565
184.089277	80.069739	1.515744	3.085766	2.567967	232.039331	82.956429	2.844716	1.955630	0.331776	56326.673664	612.638392
207.143317	87.782211	3.021721	2.763028	2.982700	132.785129	43.450718	0.078164	0.402548	2.487489	399.562016	408.862796
226.337610	123.863321	1.918188	2.765320	2.306928	124.687055	52.108687	0.997893	0.098991	0.499903	11874.043753	270.861184
169.227290	80.582320	2.137913	2.258964	2.814924	134.068485	64.643183	1.187220	0.568816	0.728647	24862.761679	263.421286
144.775248	53.958900	2.733996	1.091729	2.048294	196.985224	77.428599	2.082088	2.758090	0.964513	104513.047871	162.130052
139.124974	94.662968	0.243538	1.263490	0.326196	167.817568	76.790071	2.913999	3.070940	1.919542	252838.567443	302.210620
113.676541	37.909739	0.632489	2.353763	2.874174	120.416268	111.008236	2.276274	0.227404	1.708347	3936.624920	129.942187
186.188948	115.056929	3.022875	2.048381	2.619425	120.238688	47.854137	0.127488	1.935484	0.917357	246.303421	266.251375
213.740666	42.558097	2.200393	1.660861	1.869716	250.659954	111.040785	3.140324	1.834961	1.240598	52723.533141	219.290361
549.323713	484.034404	1.333874	3.115865	2.239215	396.797025	124.873010	2.599174	0.542141	0.693261	257021.964872	359.043383
177.922938	74.977223	2.759685	0.950838	0.429607	135.118992	44.587555	2.849788	2.433233	1.815761	108557.091174	277.171141
969.625642	954.733935	2.233675	2.517669	2.684164	164.094052	107.003337	0.822170	1.664232	1.254876	27228.167272	456.673112
191.131322	126.135035	1.383717	2.081169	3.126082	293.241191	186.638097	2.249816	2.439498	2.160440	45104.423760	245.456485
160.904371	73.361650	2.064287	2.712416	2.537322	74.328109	22.429117	1.289179	0.304799	2.706735	50983.962499	337.501771
184.995353	65.097885	0.658188	2.407255	2.942698	121.503627	52.028014	1.945524	0.860144	3.002903	10501.928349	75.725306
192.631416	43.696505	1.723266	1.755230	2.638209	101.503679	89.292258	2.172692	0.568194	2.677796	4310.308758	137.330111
323.204298	128.588314	0.365810	3.089369	2.432825	150.802915	138.433010	2.147556	1.420110	1.935583	11515.656637	364.323566
168.572421	57.903830	2.858928	1.832763	2.903428	71.924441	48.891951	1.583965	2.001175	1.288747	30104.871644	295.070322
319.455514	192.869880	2.286988	0.325327	1.301833	160.689541	84.025631	3.082395	2.371575	2.412054	130166.727936	291.175511
280.746148	247.183903	0.230493	0.463801	2.538652	163.975979	32.460202	3.018015	2.137869	2.560776	76417.883919	145.531061
279.898416	75.555173	0.944611	1.380524	2.691281	157.403377	100.685666	1.514759	2.136227	2.883371	20868.111706	162.015939
179.339962	74.918599	1.486344	1.565886	3.025918	197.683467	55.744733	2.198851	0.169888	1.225952	125389.864526	204.444293
413.332123	66.424488	2.376642	1.224337	2.261519	142.555027	89.769140	2.786380	0.811530	2.065568	27742.326579	124.486873
204.588347	69.595478	2.599704	2.577860	2.981249	177.486261	75.001852	2.396230	1.230612	0.325440	64407.652790	231.631865
187.036349	67.859593	0.975035	2.683430	2.816700	227.890407	123.976953	0.787271	0.379892	2.697752	8092.944708	139.827766
189.304083	59.448993	1.685941	1.698457	1.294435	173.723776	62.113238	2.691297	2.196497	2.980907	789530.983270	657.261198
103.706881	45.851396	2.052461	2.399486	2.801591	128.706440	29.519656	0.772920	1.652444	2.709700	10237.241838	262.625663
176.907505	35.025672	2.475771	2.103218	1.524765	136.629668	45.027628	2.877634	0.096357	2.614489	158706.610139	381.007746
142.879340	78.656628	3.027512	2.909606	2.303615	162.679075	96.442801	0.029382	0.774342	2.543487	12.500757	229.670726
141.049802	26.935861	2.311603	2.044852	1.504212	148.429412	88.637518	3.020110	2.329937	0.380950	45653.036068	188.921628
205.374514	173.327199	1.239837	2.699239	2.596624	123.993889	18.435034	2.134065	0.913891	1.811755	58872.712477	214.247836
366.268260	223.065349	0.177844	2.424594	2.204430	263.821202	80.486113	3.097511	1.006617	0.385770	91795.831807	185.842475
116.971287	55.719388	3.013148	0.539031	1.377736	192.472467	68.773906	2.829333	0.606050	1.978513	34442.962982	76.676162
1030.917547	969.716208	0.588157	3.019105	1.728658	183.229778	124.778914	2.073941	0.672328	2.280682	121515.859685	554.565811
151.641942	29.143044	3.134727	1.345255	0.669705	256.625490	179.791793	1.902586	1.853355	2.654757	18928.691964	165.156751
170.818554	44.618788	2.334021	2.204118	2.914318	161.990935	80.163973	3.068088	1.470282	3.046568	117345.574394	435.269778
152.119220	54.865100	1.501510	3.018920	2.797188	170.191876	45.918146	2.364573	1.239572	2.169239	233502.042274	433.306859
331.777189	242.813200	1.558034	2.393096	1.357538	177.918875	78.269858	1.619559	1.514804	1.136024	76693.752133	388.297314
163.644905	72.491002	3.083838	1.073838	2.091933	127.730672	59.972338	1.929066	1.667192	1.857453	17741.940603	108.968024
125.590182	57.574978	2.107966	3.042027	3.005753	163.532654	25.828117	2.039709	2.724932	2.378285	50753.617206	263.859444
168.623748	126.668794	2.966121	2.388920	2.645335	169.207163	70.257457	1.108457	0.746827	2.339612	19865.477638	239.894993
148.001861	77.651968	1.986486	3.058005	2.519232	203.814518	79.927350	1.404118	2.140093	2.048502	33575.923808	412.719367
186.016015	71.072718	1.653079	0.420331	1.537484	219.944491	64.718190	2.202346	3.065286	0.710462	269259.055441	371.140825
179.319089	81.061948	3.048451	2.821524	2.125673	99.922513	31.959543	0.962691	0.181377	0.482327	9454.244360	147.607579
211.779237	96.538119	1.558285	2.651853	2.704668	223.412871	57.885210	1.897443	2.425361	0.386079	72993.550597	190.569959
259.447625	188.644904	2.368806	2.911864	2.585323	180.095639	107.781165	1.837457	2.079592	0.731781	63428.736811	519.820064
317.567557	298.737607	2.252184	2.918204	1.525888	208.651613	160.071979	2.475923	1.620739	0.399548	33425.947681	302.309422
263.248863	237.942932	1.368134	2.461759	2.299840	150.358683	45.227727	1.051683	2.344991	3.129690	8046.855333	271.514097
173.623083	77.210545	2.869314	0.182125	1.599852	156.627229	68.468472	2.693993	2.959255	0.502122	165124.376827	293.344563
166.470728	77.383951	1.285158	3.014599	2.327088	215.066308	119.198009	2.279734	2.766806	1.888382	122211.144560	469.874653
944.961108	858.663493	3.077025	0.842773	2.542946	246.559130	24.289575	1.110494	0.484157	0.815143	10737.404619	208.924434
419.601509	338.796639	2.854765	2.661780	3.128774	223.723740	73.457438	1.899278	1.573184	1.381159	75525.086633	450.714254
549.728629	501.969198	0.521719	3.047057	1.493705	152.760381	30.730404	1.498864	0.801846	0.366778	5477.684965	59.910634
145.973591	64.185021	0.934025	3.014819	3.091324	160.377859	69.354882	2.315464	0.977397	0.554994	53678.497901	238.724765
270.321226	169.219217	0.474636	1.663397	3.019533	177.652698	84.781322	2.157831	0.566880	1.588192	50390.446920	170.886542
127.603916	71.954381	1.995686	2.582728	3.037524	100.956275	58.966308	3.024733	0.350927	0.017927	7785.960820	149.607323
186.673160	69.101590	1.904865	0.356034	0.040042	142.359024	31.545825	2.481122	2.768092	2.410670	56935.055051	181.865697
161.009267	71.104183	1.765424	0.669531	1.250121	179.000216	90.504609	2.318782	1.148787	3.116003	257606.377947	345.734534
193.347886	41.740577	2.573537	0.740403	1.899821	54.725690	24.255655	3.127531	2.492523	0.511870	52202.147570	222.233741
183.843058	70.147580	2.161764	2.179069	2.452098	154.705417	72.216923	0.565049	2.798540	1.327322	8023.224094	250.087266
172.319385	49.026828	2.853117	2.688259	2.943354	155.945688	56.434361	0.238818	0.370167	0.589387	2134.976236	110.869608
132.921924	75.593339	1.651683	1.497489	0.497488	152.789134	59.874629	2.195446	2.923440	3.051369	150976.143616	395.423868
185.415840	129.684629	2.973738	2.142704	2.136203	253.234722	210.800885	2.577447	2.778763	1.549514	163704.664259	584.498983
120.946531	70.634664	2.039475	0.118393	0.288576	271.819086	177.098372	2.977596	2.838905	1.480554	224001.954301	336.053242
156.803358	95.050255	1.229094	1.418059	2.772467	174.904639	53.601476	1.949029	0.327578	0.175019	26988.132137	74.027499
162.361887	76.397989	1.528556	3.133160	2.254725	163.800317	73.185875	2.584751	0.927322	1.053640	124316.722594	567.286633
178.169586	97.481989	2.623755	3.008568	2.104790	168.846125	76.784802	0.049495	3.015255	2.264117	32.621314	361.768555
179.358339	82.332512	1.606391	2.451620	3.086946	92.621523	49.619683	2.214377	1.651639	0.536710	33801.732835	283.828614
191.212565	78.080190	2.827948	1.236592	2.986715	131.565828	33.875876	2.346334	2.722977	1.439121	43638.035212	234.794926
188.268302	41.663694	1.369836	2.828821	3.135651	192.207886	105.322043	1.565186	2.013238	0.662161	47718.769356	227.941749
118.170793	81.048500	1.244807	0.693290	1.262644	156.683446	70.678439	2.461886	2.477997	1.513023	254649.076295	302.800363
191.396509	50.131438	2.007968	2.657706	2.294771	105.023056	57.781114	1.389106	3.014206	1.639515	44510.180033	365.906951
168.684892	72.489413	1.955789	2.822162	2.086889	136.494249	59.667553	2.134598	1.611241	0.394218	82232.839135	336.224578
190.270831	55.521896	2.096057	2.123599	2.997654	157.991996	66.213070	3.043632	0.507806	0.321387	63394.696490	265.529608
149.187722	61.751465	2.898262	1.520015	2.636662	160.977874	46.336310	1.642167	3.031136	2.223249	72684.972731	290.213392
614.816500	224.773523	0.079779	3.012374	3.007763	242.875454	95.429055	2.635290	1.758969	2.280786	99888.841630	166.861531
330.068869	263.759033	2.445814	2.977885	1.460615	184.519851	79.300235	0.058126	1.360571	3.000555	136.314895	629.023005
290.091650	86.519961	1.235092	2.926785	2.346009	180.208014	60.690897	1.594502	0.737484	0.870404	135615.234106	362.486444
196.998920	111.536579	2.720760	0.725422	2.088041	173.512654	46.809440	0.519780	2.231651	1.975259	940.337762	51.898932
209.297340	141.465515	3.000975	2.871369	1.850877	100.065615	23.685972	1.165480	0.498299	2.142176	51884.053413	576.373305
