m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
381.705831	163.817413	0.266606	1.420008	2.692232	318.170855	82.919850	0.078910	2.518776	3.065797	63.354825	82.532710
360.971297	276.421378	1.218163	1.580708	2.877115	188.263033	85.581622	2.214832	0.795243	0.235144	62826.726783	233.854202
300.774620	232.982186	1.599869	3.123600	2.475275	256.877128	183.419918	0.690695	0.230157	0.706848	1733.718675	256.112767
338.492622	242.260912	0.734590	2.158692	2.811807	165.888162	154.542840	1.631651	2.232230	2.112902	1984.377413	152.719110
238.084167	66.769835	1.796821	2.459150	2.805944	171.845602	122.020536	2.634291	0.015739	1.454205	19472.668212	184.042624
515.105548	385.718907	0.423831	1.949496	1.152265	312.612866	120.880198	1.403078	2.175879	1.628627	72927.823587	80.239406
346.620107	198.740524	2.655527	0.313412	1.403613	260.484004	148.359386	1.163763	2.898322	2.230210	7478.933489	99.089249
241.743333	163.927702	2.619858	1.932686	1.421427	172.316271	67.129483	0.880771	1.535888	1.586378	1968.340634	25.527002
300.753419	210.013014	2.954379	2.839765	2.198363	153.849113	63.730625	0.340913	0.721044	0.127458	1608.295499	118.347393
506.412210	309.020171	0.802056	3.016448	2.494722	511.098779	227.228219	1.031389	0.704869	1.077072	26098.985592	298.724367
342.137416	279.839338	1.253712	2.135254	2.974541	308.401642	60.571002	1.694851	0.758171	1.114764	97796.871408	267.381699
277.335173	116.356471	1.812053	2.989646	2.335576	161.392332	81.522038	1.489692	0.567472	0.183112	40397.206049	189.071505
242.691540	234.024022	2.728836	3.102213	3.019065	148.015817	56.687073	0.234339	0.587645	0.176186	958.621757	92.933005
158.391124	28.629157	2.030583	1.660570	1.660592	96.315322	13.709261	2.292334	1.622619	1.790705	35392.259973	170.011946
517.610034	439.845884	0.281071	3.064816	2.083726	269.841766	44.795195	0.578529	1.179788	1.838977	8079.397500	275.355919
279.546422	247.252017	1.932115	2.506651	2.416522	126.978117	90.573166	1.892474	1.132916	0.622162	28475.485904	260.405192
554.442552	257.559477	1.058745	2.751277	3.136874	441.224436	123.625644	0.771363	0.395963	0.292420	55745.171297	386.192510
382.302642	214.545264	2.572693	1.946725	0.528106	290.830501	76.587874	1.384728	2.074224	1.889834	59545.351621	256.324001
170.431979	98.058322	0.994088	1.856012	1.949004	139.541665	80.752304	0.841699	1.679636	1.201768	2393.926511	47.480828
655.674039	598.824966	2.225834	2.855915	2.927020	179.293081	73.176360	1.491139	0.325596	0.519671	12455.550315	92.486412
400.993254	287.644354	2.575012	2.374226	3.118418	484.929236	75.214917	2.102611	0.144604	0.084035	160833.779293	541.484587
472.362375	130.812394	0.405880	2.808101	3.099775	159.907771	63.759722	0.946501	0.562083	0.474075	14157.863503	107.902047
808.920464	594.159316	1.328191	1.495007	1.751455	773.496342	111.198737	1.265641	2.576848	2.939021	97386.756075	276.051942
166.214681	81.408384	3.083982	1.669920	1.205373	155.103808	68.355092	1.966691	1.448587	2.379466	58801.459461	93.649212
218.261543	116.593740	2.752608	1.912969	1.814412	174.018748	62.526579	1.604732	1.222162	2.921547	44156.024071	188.064239
178.257364	154.652165	2.806901	2.437016	2.657650	247.278159	153.342285	1.463663	0.833093	0.433718	32027.236895	201.086116
240.329447	101.461731	1.662715	2.819089	2.302024	299.937036	162.699554	1.976685	0.256942	0.292520	59142.642269	366.054661
304.001937	202.690246	0.673035	2.827404	2.778854	148.184727	37.319823	0.516657	1.738636	1.284497	1585.531589	110.997672
241.384397	70.775441	0.745885	1.146564	0.514734	356.505144	60.022872	2.963311	1.170447	2.058653	113497.093015	104.638782
336.955200	183.900268	2.002956	2.565941	2.699066	201.854128	158.878991	0.865769	0.697621	2.898448	29056.764013	561.189332
298.181296	48.355638	2.910567	0.516715	0.218858	234.749344	47.827036	1.816121	2.625080	2.611604	43528.444227	157.883036
370.876210	309.058580	2.297702	2.590365	1.686825	127.772964	29.876686	1.019476	1.076925	0.591194	12604.099636	168.508199
94.450909	55.574089	0.092063	0.078981	0.698746	183.661476	158.601312	0.448365	2.286989	1.892301	299.434970	82.616114
718.950592	701.686490	2.430967	1.702213	0.856355	197.746443	91.768770	0.437028	1.476355	1.216655	1369.480927	132.916011
826.087447	732.231785	2.905213	0.494438	2.097534	177.916371	95.702211	2.829671	1.264688	0.536625	28361.545598	190.359070
180.272371	76.956522	2.159116	1.148652	1.770974	150.051649	65.733327	2.386009	0.138400	3.106524	62624.951064	141.364558
207.372965	111.719988	1.214278	0.034241	0.842170	220.617207	82.546859	3.038748	2.966234	3.019128	26943.589215	154.230791
561.515700	322.974771	3.075767	1.964407	2.840108	145.783978	72.473572	0.290801	0.889119	2.351327	1352.714078	343.882583
479.584855	411.775139	1.280190	1.097618	2.823767	227.598532	78.978784	0.896055	2.817790	1.684798	20353.444376	146.255018
156.016875	125.119029	2.159586	2.933078	3.038456	327.944025	253.321253	0.186362	1.552129	0.539951	221.692083	211.874154
262.549661	144.453879	1.336729	2.798793	2.680185	174.509057	90.673725	1.188425	0.412372	0.184778	13356.024641	106.753554
211.940248	163.256859	2.480043	2.385793	3.040007	207.378771	34.224864	0.717192	0.994204	1.276824	2577.565157	46.035049
281.149455	90.632097	1.949789	2.556026	2.986541	340.065174	213.754146	1.857777	0.573888	0.939093	42837.599914	122.098811
766.533179	706.145524	2.693678	0.653262	0.336423	285.856460	55.732105	2.985221	2.310657	2.818769	1691681.830288	733.815618
293.925717	150.064878	0.880177	2.945352	2.100559	159.023755	108.908893	0.460629	1.628936	0.530328	1098.869792	82.881637
1036.965461	788.493454	0.934261	2.718784	2.295323	366.290499	177.665482	0.569813	1.059712	0.306736	13346.673920	636.636209
188.052243	134.216749	1.934521	2.346664	1.553826	254.587834	109.252745	2.892422	0.893619	0.155808	63599.247365	268.250020
217.174221	161.064277	1.469475	1.521145	2.613667	102.947618	42.311491	1.954598	2.955752	3.057830	48258.068290	202.462275
252.950722	52.075501	0.931493	1.543072	2.098408	227.012311	80.011424	3.019106	0.284687	1.652463	66201.469299	172.135809
185.830459	149.625628	2.890214	2.951793	2.580153	249.939333	198.654054	1.543746	0.048105	0.233419	17261.630589	170.394872
680.046941	462.325254	2.725717	1.560111	2.739693	857.430392	151.373156	1.602616	0.324222	0.928786	101659.357770	217.074079
568.124231	118.642101	0.903394	2.816335	2.965689	329.050698	46.282757	0.858453	2.239630	1.610475	24120.344838	124.308178
288.282380	227.860312	2.522649	1.379265	2.517053	252.458832	66.712182	0.498584	1.587789	1.618827	2435.854640	152.872796
210.391410	132.723612	2.006075	1.831863	2.970530	264.437579	216.125116	1.256807	1.769573	1.834818	12622.615167	240.981785
426.023146	381.534641	2.014065	2.220752	2.666585	201.176258	94.234204	0.643272	1.851115	1.053803	3323.962001	121.561032
286.533922	178.214114	2.554202	0.803339	0.399073	102.726874	23.685755	2.867104	1.745118	1.801810	66869.376155	145.952435
186.674930	105.814015	3.032732	2.476649	1.408777	320.329437	53.170881	1.354785	0.580846	0.198155	33897.168177	167.132419
182.533089	147.431143	1.944075	0.142222	0.266663	140.047760	50.013036	2.354266	2.574196	2.881590	39655.399418	158.694510
481.319283	408.349320	2.127387	1.963620	0.823722	226.307931	91.662034	0.570981	2.536267	2.119848	6222.929159	264.928025
275.568137	100.849719	3.052984	2.412885	2.609845	194.708009	88.098588	0.839315	1.205360	0.114243	15116.339702	175.236859
244.813625	217.686027	2.931637	2.318787	3.042663	178.252380	123.879577	2.774483	1.478384	0.218674	44653.880808	278.226319
286.856804	183.808919	0.095777	2.887793	2.092464	146.279357	32.769041	0.605776	2.401513	2.479457	8060.172073	239.916823
280.661506	193.700893	0.822828	2.189906	1.852969	185.357953	63.119146	1.281325	1.957170	2.564529	39503.137263	280.016361
262.582980	128.765433	2.890657	1.935977	1.191178	203.828954	74.963874	1.475697	2.149711	2.213032	39325.775750	157.261437
174.913573	136.539340	0.444987	2.093682	3.056589	155.341738	87.419709	0.937641	2.077381	2.990675	21847.845703	355.885293
240.215046	135.917167	2.658151	1.763151	1.252761	144.024874	106.103829	2.369381	1.786309	1.274206	22492.153167	117.465875
456.734749	337.970677	2.619570	0.346582	1.686327	160.013869	63.901312	2.148175	1.388046	1.977188	15048.609646	116.745723
345.709418	93.990236	0.497837	1.849799	1.925735	189.089975	110.959673	2.374848	2.044006	2.872366	118157.906174	277.131715
324.127607	291.675597	0.042055	1.994896	2.400125	186.547687	68.827395	0.855419	2.020935	1.800534	1172.398983	17.425583
229.274883	174.661358	1.749685	3.068428	3.019298	168.988909	32.442149	0.137507	1.404612	1.634594	335.404660	153.711595
370.418598	290.534093	2.359941	3.028223	2.471169	161.002603	79.464848	0.284707	0.841361	2.187864	1168.547408	196.736128
177.189679	138.050881	2.845062	1.968595	3.078997	124.927243	70.189228	0.833340	1.662990	1.977958	5949.372458	225.912821
291.909144	197.622086	0.281762	1.564478	1.941346	143.531352	19.395381	2.051738	3.001067	2.830358	62729.687562	115.543881
757.063138	163.549365	2.917902	1.892159	2.180989	373.305902	157.833918	2.975933	0.040336	1.455621	62281.375321	272.940818
238.909890	123.883477	0.010006	0.948786	1.691808	192.477987	53.031550	0.751318	2.409117	2.880934	5480.883761	159.285166
448.103310	179.458104	0.472588	2.878704	2.030283	434.231081	404.616001	0.233549	2.134810	1.529245	387.057391	431.639771
424.459856	236.436089	1.908968	2.987444	2.268345	282.268962	143.606001	0.174478	0.854339	0.479384	1345.385443	477.772668
149.655736	53.459523	0.786408	3.090285	2.542898	342.597028	101.173258	2.518992	0.753061	0.261815	53685.746166	126.904514
213.559601	87.229654	1.437032	1.537561	0.641106	302.695822	158.569711	1.965975	2.896774	2.087386	86858.445815	181.839501
179.636548	33.257119	2.849406	2.364118	2.957592	167.403716	80.189524	1.114577	1.536844	0.153912	26947.585458	282.471833
167.370901	136.499186	2.541779	2.956898	2.639332	296.936036	174.814595	0.812579	1.590890	0.348484	10906.596781	197.928921
223.211239	170.350241	2.519626	1.876795	2.940735	136.480668	69.325551	0.083461	0.125860	0.925239	36.382929	162.551400
186.408335	151.345035	0.055310	0.810168	1.866100	234.683376	138.249178	2.151906	2.297022	1.566215	35647.667247	175.747030
359.678744	131.029197	0.922043	2.246006	1.646553	176.861584	42.754438	1.456682	2.918660	2.055954	40932.881560	184.661168
867.971692	780.374923	2.820036	1.500159	2.011852	176.681655	117.092455	1.722511	0.631430	0.756670	25812.963195	320.931232
171.567306	67.932847	1.228859	3.031232	2.958016	241.273572	98.424462	1.266689	1.240697	2.331181	22568.605143	286.177641
287.287522	172.080977	2.074105	2.822530	2.922063	292.513482	68.612591	0.711308	2.013051	0.951151	4905.494331	54.123728
240.842251	60.780442	2.948233	1.089224	0.818340	367.647246	151.133594	1.155914	2.957915	2.493978	27186.239488	154.243669
818.919598	482.280019	0.616205	2.910502	2.196895	551.311222	132.883483	0.771390	2.438244	1.274760	40132.886049	250.094799
280.400112	231.893715	1.531643	2.743436	1.997392	137.961523	40.546753	2.822680	0.338051	0.869548	20504.207744	112.665802
200.787230	83.228799	1.247529	3.035760	2.610681	192.023216	82.105020	2.562134	0.531819	0.438997	24175.577631	273.520658
302.696889	184.505830	1.271778	2.234839	2.473961	170.273130	71.236203	0.068356	2.800674	1.985094	30.694445	200.501597
239.246967	195.078195	1.798089	2.684402	2.873365	212.180516	131.484586	1.740969	1.715685	1.502460	22008.439082	166.519310
435.011246	131.100518	0.102076	1.513496	2.074014	345.099460	108.427666	2.124384	1.723874	1.441434	61961.300494	144.600096
670.561642	603.088397	2.123400	1.783267	1.973494	164.792976	86.600467	1.619640	2.652954	1.413165	41360.708403	144.314551
1382.926446	1171.293010	0.460522	2.545773	2.763712	246.651422	30.148382	0.222266	1.423126	1.360364	1659.695152	155.349117
286.349947	117.962775	1.893209	2.659078	2.967964	295.547923	93.803097	1.142574	0.214094	0.497327	39866.640130	221.203658
470.028514	162.491590	0.957892	2.649181	2.021606	197.128020	90.098171	1.160458	2.047904	1.737912	15892.958406	66.258948
197.974983	106.557548	1.281812	2.862387	2.156093	173.419205	90.690566	1.494557	0.236563	1.263677	20233.898298	251.702072
184.453525	63.894379	1.813737	2.438660	2.634002	181.823360	44.269406	1.765552	0.169134	1.166360	35473.314584	205.579824
405.932911	336.434276	1.882233	0.236402	0.479367	211.153663	170.976135	2.441347	2.335320	2.210001	49537.363127	169.957688
118.456222	59.631574	2.686031	2.825288	2.870892	326.705862	191.973612	3.089334	0.436486	0.936090	76550.214401	186.566352
324.291601	176.968917	2.739679	2.722207	1.698833	501.329166	277.162945	0.498380	0.069715	0.342964	5636.486039	113.297399
162.488436	136.875714	2.173390	2.141534	2.952228	154.362039	149.892106	0.896444	0.423629	1.226353	1489.825962	197.859750
380.711308	126.136652	2.497822	2.278990	1.951180	324.173504	263.320302	0.965797	0.059225	1.138512	15518.106297	309.446475
238.367154	143.338807	2.894797	1.828131	3.041488	132.475889	58.143236	0.148368	1.107257	0.742946	98.083576	53.920864
217.202026	68.438196	2.969711	2.058577	2.846067	148.625263	113.097152	2.620741	0.856372	0.025671	17209.548345	229.221796
220.961583	149.235333	0.115248	1.961551	2.180875	161.681228	77.355282	0.900812	2.748273	2.980916	5958.812377	128.800498
200.978835	157.654002	1.306665	3.031491	2.210825	1435.748187	537.478837	1.929193	0.410333	0.994415	134335.375207	327.427919
701.410273	588.878824	1.921085	1.442833	2.469327	393.334127	88.346909	1.012693	1.806756	2.417524	96151.083153	297.280438
244.609687	62.910239	2.325135	0.315345	0.160525	140.296780	52.345956	0.720000	3.041367	2.332856	651.983884	61.438669
720.350359	333.915401	2.688128	1.623291	0.236119	148.940033	71.544769	2.268927	2.201420	2.599350	84316.602405	422.136675
274.821498	133.175256	0.900541	0.129681	1.085852	168.134407	47.979314	2.960592	2.882210	2.766117	311071.843419	283.880820
380.849865	329.903390	3.007274	2.150072	2.546593	230.477210	89.766513	0.580732	1.009139	0.974910	6084.829498	195.420599
407.655233	256.748592	0.289341	1.923013	1.040687	285.750190	83.761995	2.420879	1.559152	2.032201	83494.799998	188.840104
457.834185	438.031924	1.352398	1.221457	1.003011	361.210809	172.304135	1.858222	1.881840	2.512828	9253.614054	33.467616
604.705708	157.532549	2.534463	0.406096	0.278851	286.460634	140.535360	2.417672	2.762455	2.075790	124241.656107	201.893418
338.913381	275.232333	2.371676	0.102890	0.701897	239.305464	121.570889	2.553825	3.107823	2.074910	46705.155810	137.900164
165.423576	104.536616	1.905903	2.347103	2.938700	143.001789	109.025495	1.115582	2.091037	2.345126	5945.538691	151.127290
283.442255	176.654137	0.810576	3.103216	2.471637	261.831392	230.338822	2.490811	1.922217	1.372663	51505.786920	406.846542
379.131957	341.714844	0.742102	2.254694	2.865603	124.241989	82.733028	1.047909	0.269873	0.824361	2329.944916	166.456468
761.757361	685.481612	1.976508	0.130181	0.817701	160.106935	90.028048	2.381472	3.040063	2.628028	39480.611798	176.751228
244.931907	113.629515	2.581616	2.853126	2.298875	148.389784	76.494324	0.493003	0.249719	0.410904	2192.991390	135.315171
327.069562	241.347529	1.914540	1.724340	2.780007	162.706273	63.720895	0.360045	2.883812	2.785888	1802.394797	237.800922
260.541946	173.417982	2.957813	1.193671	2.004730	243.052688	63.395016	1.601728	2.376257	1.534614	48441.845981	346.405478
168.090713	123.585628	2.366915	2.893901	2.313122	352.056622	54.430477	3.010277	0.429964	0.367958	92203.705793	294.290066
287.939570	129.110534	1.138163	2.734628	2.714507	552.463702	406.572129	0.249476	1.494099	1.210502	1173.667622	220.093496
990.870300	852.726202	1.671585	3.040019	1.457627	759.121393	219.267451	0.087297	1.272802	1.179528	602.427799	198.130554
530.752985	481.582550	2.281195	3.032602	3.068363	427.485395	174.274335	1.816855	0.829786	0.349072	76744.492630	251.342415
281.589291	132.954344	2.136966	2.712696	2.555279	188.937145	131.448603	0.019098	0.740754	0.176415	2.291245	100.702204
223.514667	160.522175	2.277275	0.375601	0.856508	233.664560	108.996890	2.762870	2.342881	2.776451	37420.346289	124.126994
776.045304	597.397386	0.911978	0.369115	0.568947	263.504748	159.870825	2.755497	2.693652	2.935974	81855.113060	122.064708
185.768343	83.462147	2.511049	1.992921	2.581961	130.197098	122.457293	1.753456	1.809388	1.668046	7470.357497	203.769422
292.487781	238.334496	2.236331	3.126007	2.153740	203.009102	167.636221	0.302945	0.650740	1.129322	2660.501120	486.193228
187.979133	111.476615	2.643386	2.658984	3.080140	317.694679	83.595627	0.533647	1.537576	0.627652	10445.977914	144.918813
375.228094	315.805086	3.070289	2.293576	2.018123	217.283144	188.928600	1.424508	2.112199	3.042794	9610.886206	182.874994
515.722547	463.468853	1.175161	2.761263	2.327582	210.632246	51.772663	0.536513	1.429837	1.815947	3889.667724	178.344418
198.940650	114.261905	1.853497	0.004655	0.922351	241.248572	45.802955	2.729050	1.948749	2.603871	89754.096108	154.095521
336.755175	117.210542	2.742173	1.909964	1.095634	181.776802	64.489973	1.043911	1.795478	2.353831	25593.939507	223.996876
228.770378	123.621864	0.281521	1.308397	1.626910	292.009952	44.286267	1.979391	2.871190	2.949560	122152.071960	293.696412
566.226457	490.169680	0.502972	2.664157	1.928762	202.209346	144.662179	0.719071	1.801505	1.397322	2368.676995	82.478705
401.022224	150.247868	2.856983	1.590525	2.193694	189.573880	68.551058	1.691654	1.971297	1.143707	106825.793697	197.925115
471.477429	245.713287	2.514487	2.625472	2.328148	134.585809	96.827440	1.192306	1.721007	1.646039	5831.971840	466.769648
602.129996	376.300466	1.020074	2.952967	2.544825	184.588510	75.117929	2.393594	1.259942	2.317060	184721.391395	383.393099
846.197516	469.070508	1.229790	0.917651	1.530735	353.616388	108.835684	2.196151	2.070188	2.329923	33244.724972	49.205025
263.256478	200.808348	0.846571	1.172108	1.251195	132.638211	49.140925	2.615400	0.179519	1.050892	23083.585067	123.330749
441.255534	81.106041	1.687657	1.418041	1.754712	86.982630	42.705142	0.520605	2.064317	0.780501	3204.854294	169.270301
252.614403	143.357615	2.559200	2.264953	2.890130	133.943201	48.415249	0.021387	0.043946	0.006234	12.343027	184.838322
331.867764	178.269593	2.092938	1.583779	0.904462	276.123695	83.587058	1.683146	2.747854	0.979775	10875.166517	104.710263
206.548261	81.945365	1.493319	2.722345	2.918100	437.329255	403.718480	2.214388	2.261869	2.436819	23183.949048	218.703836
170.972534	75.970431	0.175679	2.542904	2.765373	270.311228	91.745699	1.562832	2.914225	2.252148	38153.365075	284.052134
337.195337	87.433649	2.432665	1.538466	0.525750	268.801242	37.726823	1.047222	2.241334	0.063742	28636.389895	101.423080
551.541350	278.485618	1.055870	2.664285	2.032724	348.606638	100.936298	0.228930	0.687252	0.723524	3320.490420	340.532910
178.510015	99.113331	0.031223	2.309432	2.156851	248.946382	157.951035	1.496145	2.538865	2.408244	12435.497599	147.794743
464.879069	160.724428	2.452140	2.374434	3.119822	320.243908	134.475942	0.671570	2.737150	1.992438	5875.286909	130.239721
581.494257	493.300709	0.165026	3.076286	2.730401	325.660769	62.855325	1.918369	0.303776	0.111157	65235.013294	263.916382
194.137177	95.673512	1.793825	2.841985	2.784091	505.302019	87.799247	0.042799	0.509721	1.211163	23.416475	284.800955
1213.716857	1094.351046	2.184252	0.916034	0.093273	168.516220	40.109505	1.898586	1.659529	1.950443	80096.984074	325.088529
283.235273	176.545684	2.782454	0.770576	1.770368	180.009235	142.515883	2.706894	2.248249	1.647047	8553.129774	104.272534
225.864854	66.881699	2.750520	2.865337	2.737750	273.188202	42.664247	0.452781	1.669472	1.877493	6624.771709	112.475939
197.941540	103.471016	0.016153	2.453518	2.938516	132.413976	43.222397	1.142176	1.956984	2.311495	5853.339674	67.404063
231.723516	75.972410	0.707157	1.255983	1.672171	281.057513	202.113532	1.576988	2.160595	2.842315	26030.763331	304.636665
312.995610	274.244434	0.749871	3.031685	1.485254	206.402410	97.507030	2.751092	2.158218	3.031837	150262.009965	366.060655
566.844870	123.555525	0.000191	2.936624	2.881361	300.259886	88.248510	0.856772	0.704764	0.066346	9259.572045	100.261685
348.808014	147.350616	2.599432	0.913049	1.350257	319.740420	280.348870	1.735062	2.368541	2.814437	36274.791099	289.227635
392.097400	75.864088	0.370763	2.979126	2.938032	289.300826	120.182363	1.864924	2.127584	2.366454	61336.940717	318.280698
570.639250	156.561254	0.301865	2.611497	3.012567	388.312308	110.256264	1.072834	0.306073	0.793208	71120.267232	279.345017
292.770460	196.718510	2.500460	2.544235	2.332071	145.375343	23.387806	1.367235	0.697566	1.221693	16416.167777	184.610975
181.258169	154.229483	2.605551	3.012321	2.583649	256.295518	149.117682	2.154594	0.253485	0.306790	9789.101499	82.196255
186.173931	75.493740	0.523511	2.311763	1.470308	96.476206	70.252836	2.447155	1.854675	1.888111	28697.274500	160.961267
474.722285	349.393801	1.624705	0.061509	0.367820	136.802843	54.867562	2.683341	2.689983	2.188346	61245.433595	228.648404
168.008182	88.740673	1.746773	3.011374	2.767904	222.137292	82.101141	2.268330	0.445883	1.063274	92202.804125	333.536862
676.234096	513.558242	2.841596	2.387387	2.547100	290.240976	42.080818	0.527698	2.299765	2.288889	47303.385995	508.535455
820.063827	567.695981	1.156431	2.959796	1.701410	242.123083	140.359700	0.575203	0.728133	1.649007	10010.173994	153.152195
533.069350	448.380463	0.716867	1.924691	2.814729	161.626576	103.493877	0.115356	0.963920	0.180213	71.503492	149.883981
242.866357	104.263816	2.584298	1.861473	2.137902	189.746061	50.287145	2.399261	0.356742	0.507922	8585.606582	102.058918
712.115742	504.719496	1.868510	3.031350	2.692777	323.165475	61.580335	0.214252	1.764808	1.509111	6267.838930	802.424289
471.603684	458.530291	2.589931	2.597952	2.615108	184.054910	100.378886	0.242789	0.418505	0.482540	561.705126	213.333616
592.950985	525.532081	0.640965	1.926961	2.794727	285.295311	134.824848	0.872105	1.867659	2.850302	39113.206381	335.791774
108.048718	80.872968	3.135424	2.110405	2.261112	126.965257	95.485152	1.912484	2.360100	2.548595	23369.907634	130.417741
313.043121	95.549689	2.888391	2.176331	1.950131	821.954093	578.058099	0.451955	0.305418	0.274147	7180.373465	328.955685
335.688621	200.768714	2.263957	0.318377	0.604923	204.346662	57.446833	2.087461	1.701078	1.751252	10517.151899	53.060452
276.810819	212.647268	0.950167	2.026426	2.667972	237.902855	43.685448	0.310187	2.713101	3.066866	2411.467850	272.526854
261.680037	102.663302	1.401514	3.037492	3.080932	583.066813	306.285459	1.091590	0.905457	0.624877	9559.649839	66.663521
142.781198	94.529227	0.173758	1.158734	1.041679	140.124689	116.533908	2.350672	3.101961	1.601044	2149.345378	13.138799
387.311979	274.342437	1.385407	2.520270	2.500596	138.221670	98.740005	1.150506	0.400117	0.705443	7162.986653	143.550188
340.609306	102.871456	0.937817	2.700339	2.974143	310.321531	43.120534	1.740652	0.399419	0.071618	245604.166250	502.971732
484.680372	160.303609	0.091347	0.367395	1.130159	239.048413	48.684895	3.120000	1.727459	2.667953	162531.823709	166.350944
202.738492	155.675935	1.032737	2.624341	2.198922	207.181371	198.352528	0.040095	0.194829	0.330155	2.526955	113.807096
347.683694	93.721249	0.771247	0.729731	1.167572	590.912439	27.384475	2.384426	2.654011	2.717120	212178.510261	253.115443
178.817815	117.156183	2.562817	2.788173	1.890114	170.954041	43.253069	0.609098	2.134067	2.534700	3090.087640	142.654970
425.086282	378.534973	2.836967	2.004673	0.492547	315.896714	218.891878	2.138337	1.952930	2.718344	142100.733157	229.207305
208.037873	152.703883	2.359006	3.087652	2.415500	251.222165	179.687316	0.654116	0.403023	0.250714	14246.677795	530.366742
150.367094	64.857526	0.798468	1.527306	0.178259	195.958793	84.575643	2.851338	2.996370	1.582866	66184.615673	147.260059
647.140565	359.787316	1.122231	2.314159	2.556575	207.659667	106.944942	1.489950	2.761102	2.657993	22676.962359	144.340291
503.128691	415.453558	2.639393	2.699094	2.754440	273.044454	118.412131	0.407453	0.431572	0.355564	9914.659731	417.639424
149.963937	101.910622	2.148147	2.886718	2.514580	283.556130	215.228908	0.477591	0.198825	1.006508	2333.819912	109.308205
362.197474	161.991519	1.166504	0.797317	1.208053	603.033025	364.156521	1.289575	2.279274	2.014872	7232.522110	60.274806
207.788381	141.660040	2.528646	1.231702	0.716695	143.109950	55.039416	3.086520	1.948110	0.935130	32222.064027	169.621645
258.342204	148.653358	2.378281	2.900608	2.564262	308.050690	136.735291	1.049887	0.961422	0.084362	4933.870429	71.534837
197.124450	88.066201	1.415253	2.324250	2.989579	169.786383	33.649663	1.493629	1.492962	2.322124	19117.518861	89.505535
435.017400	396.737904	2.291754	2.321114	2.716460	319.289444	37.126555	0.803686	2.017441	2.528461	5678.360059	81.345103
209.627470	143.088615	1.575499	2.068279	3.065040	170.288262	60.062096	1.107651	2.714176	2.722587	20064.009871	165.251955
254.064101	168.848079	0.749945	1.992143	3.041824	249.148842	71.635863	2.959582	0.402948	1.060346	85093.965422	212.073602
571.303456	541.932740	2.125386	1.335713	0.867812	233.023853	179.741261	2.357431	1.618317	2.386636	27381.707437	316.884159
139.427613	101.833319	3.050051	3.091462	2.696435	124.943428	52.736343	1.626535	0.091014	0.115082	28631.370676	395.546512
147.468667	74.548830	1.040550	0.389653	0.835152	203.097656	138.345981	2.331109	2.921507	2.709088	50277.056904	148.122742
322.036753	161.061806	0.584229	3.043169	3.095163	831.980860	108.725044	1.039256	1.479070	0.343907	58855.937350	215.527459
158.409799	59.434177	1.339371	1.902910	2.677621	172.555381	74.032648	2.800984	0.060538	1.960588	18896.571421	70.376910
830.614232	719.992711	1.095720	2.601094	2.708441	173.352995	79.854547	1.190973	0.482161	0.565998	5295.400471	41.679891
214.783082	107.659384	0.351249	0.306000	0.152918	724.407275	172.792240	3.038582	1.635660	2.870222	251437.264741	169.443447
126.391431	64.373518	0.292239	0.704782	0.303992	176.504416	101.839718	3.107838	2.789468	2.510373	57023.686495	138.305081
315.540150	225.825190	2.336183	0.934240	0.969786	133.168438	29.621694	2.060020	1.112424	0.968845	78458.021667	201.021587
350.003306	114.566229	1.381258	1.503415	1.064866	182.412713	47.341560	2.515364	1.764154	1.985025	196875.044033	223.133377
394.447218	360.386639	0.640324	1.262621	2.469317	244.873927	178.219763	2.593266	2.541078	1.688042	9104.651586	115.399394
265.362415	148.490748	3.059867	1.573939	1.844015	539.438919	106.726645	2.295405	0.092511	0.185886	94724.572624	231.583186
655.662806	163.333483	2.063719	0.890600	1.413773	267.298962	82.940502	1.974366	2.786278	2.893018	147721.897311	355.174167
351.144491	263.659115	2.631303	1.745698	1.787752	289.851673	111.810016	1.094009	2.540922	2.530644	12820.293600	82.401248
253.222533	101.145046	1.197468	0.495651	0.757030	134.644728	71.566422	0.081815	2.988821	2.952447	10.478314	67.114284
210.882487	36.383751	3.085440	2.153748	2.761669	118.486599	55.383278	2.218825	0.658417	0.922836	8302.470889	61.713746
394.075216	160.350227	0.297090	2.635413	3.072844	441.122627	138.881594	2.547060	0.487000	0.878040	119756.306436	178.649992
300.182847	188.740608	2.150697	2.723974	2.167467	191.924525	91.911133	1.680761	1.927999	1.180413	36954.980222	247.480031
242.937447	184.053009	1.362158	2.736578	0.849555	120.656290	46.443821	1.439631	0.686168	1.259785	20426.742981	154.503804
223.570976	146.176082	2.372026	2.773923	3.024720	220.108912	81.109839	1.780511	0.198979	1.149582	54562.388028	449.089304
536.673246	435.228021	1.487068	2.987724	2.979166	312.461634	162.918927	0.507392	0.545874	0.042694	2985.119607	252.058042
215.519518	99.161927	0.700325	1.662223	1.156849	361.643576	59.219772	2.488218	1.122623	0.778288	41376.615978	50.078915
344.113387	100.627907	1.887743	0.530520	0.644869	152.965988	100.897549	2.563654	2.954044	2.964361	131591.052867	434.850542
205.319099	110.010685	1.205643	1.650893	1.154006	245.317775	78.351754	2.413641	2.119380	2.312811	28558.762298	111.634002
